# Matter power spectrum P(k) at redshift z=0
# for k=1.03839e-05 to 103946 h/Mpc,
# number of wavenumbers equal to 162
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.038387980426e-05       5.433922960618e+01 
       1.307253015860e-05       6.778176773498e+01 
       1.645734041311e-05       8.454961078267e+01 
       2.071856405662e-05       1.054653694213e+02 
       2.608312678676e-05       1.315549316300e+02 
       3.283671113090e-05       1.640977782382e+02 
       4.133897008243e-05       2.046895647552e+02 
       5.204267993417e-05       2.553198708179e+02 
       6.551785226700e-05       3.184689256828e+02 
       8.248208914511e-05       3.972274787446e+02 
       1.038387980426e-04       4.954448811253e+02 
       1.307253015860e-04       6.179109881491e+02 
       1.645734041311e-04       7.705776405897e+02 
       2.071856405662e-04       9.608246249104e+02 
       2.608312678676e-04       1.197772244916e+03 
       3.283671113090e-04       1.492636829940e+03 
       4.133897008243e-04       1.859115580798e+03 
       5.204267993417e-04       2.313773922275e+03 
       6.551785226700e-04       2.876393979949e+03 
       8.248208914511e-04       3.570219577299e+03 
       1.038387980426e-03       4.421956791757e+03 
       1.307253015860e-03       5.461217452278e+03 
       1.645734041311e-03       6.718842902151e+03 
       2.071856405662e-03       8.224474286093e+03 
       2.608312678676e-03       1.000148628834e+04 
       3.283671113090e-03       1.205999713792e+04 
       4.133897008243e-03       1.438738963449e+04 
       5.204267993417e-03       1.693538422961e+04 
       6.551785226700e-03       1.960432787628e+04 
       8.248208914511e-03       2.222896443696e+04 
       1.038387980426e-02       2.455859955931e+04 
       1.307253015860e-02       2.624858487199e+04 
       1.645734041309e-02       2.688260966536e+04 
       2.071856389740e-02       2.605161182603e+04 
       2.608300445243e-02       2.356863513714e+04 
       3.281964991556e-02       1.981492024079e+04 
       4.076731882098e-02       1.607044444569e+04 
       4.748610964640e-02       1.392570868857e+04 
       5.235556489500e-02       1.287340016187e+04 
       5.636819838611e-02       1.221787522184e+04 
       5.994952259956e-02       1.172324402513e+04 
       6.328896038018e-02       1.129090970059e+04 
       6.648665992189e-02       1.087138595565e+04 
       6.960262323712e-02       1.043942397587e+04 
       7.267623995969e-02       9.981545333520e+03 
       7.573525737584e-02       9.495129495919e+03 
       7.880036892493e-02       8.983877833929e+03 
       8.188776255393e-02       8.457342317306e+03 
       8.501063007773e-02       7.928351691840e+03 
       8.818010842318e-02       7.411447884463e+03 
       9.140589175815e-02       6.921350795049e+03 
       9.469664359045e-02       6.471031642412e+03 
       9.806028224808e-02       6.070466355759e+03 
       1.015041833512e-01       5.725981577641e+03 
       1.050353261720e-01       5.438466191002e+03 
       1.086604010236e-01       5.204296093008e+03 
       1.123858889329e-01       5.015037100373e+03 
       1.162181211904e-01       4.857898078403e+03 
       1.201633240441e-01       4.717119862720e+03 
       1.242276522951e-01       4.575697832024e+03 
       1.284172145558e-01       4.417987059487e+03 
       1.327380922745e-01       4.232854654953e+03 
       1.371963541906e-01       4.016309466609e+03 
       1.417980675894e-01       3.772885303630e+03 
       1.465493075383e-01       3.514569607601e+03 
       1.514561651563e-01       3.258493191005e+03 
       1.565247558934e-01       3.022182524975e+03 
       1.617612287437e-01       2.819444867682e+03 
       1.671717772872e-01       2.656778681946e+03 
       1.727626534338e-01       2.532007233191e+03 
       1.785401847321e-01       2.434240911461e+03 
       1.845107960933e-01       2.347982755781e+03 
       1.906810367808e-01       2.255868118575e+03 
       1.970576135147e-01       2.144749410194e+03 
       2.036474305566e-01       2.012380801625e+03 
       2.104576376707e-01       1.868464010045e+03 
       2.174956869163e-01       1.728225866149e+03 
       2.247693993211e-01       1.605393144306e+03 
       2.322870426350e-01       1.506877188811e+03 
       2.400574215756e-01       1.430659082819e+03 
       2.480899822819e-01       1.366020838108e+03 
       2.563949331083e-01       1.299662004827e+03 
       2.649833844501e-01       1.223640138730e+03 
       2.738675110412e-01       1.139319684840e+03 
       2.830607411522e-01       1.055752642081e+03 
       2.925779784269e-01       9.830766728552e+02 
       3.024358638260e-01       9.241022213910e+02 
       3.126530874568e-01       8.736948279714e+02 
