#  R_hMpc M_hMsun sigma
7.419247817570472602e-03 9.771468567863293886e+08 2.871968995868147800e+00
7.616206775026585808e-03 1.057052081000981331e+09 2.857656368190647278e+00
7.818394406854565007e-03 1.143491476422810078e+09 2.843477130303512457e+00
8.025949518803785626e-03 1.236999368482777119e+09 2.829458754822283151e+00
8.239014601503327415e-03 1.338153776549011469e+09 2.815630551321662622e+00
8.457735928284561278e-03 1.447579986955594063e+09 2.802033675118866807e+00
8.682263655600671801e-03 1.565954418212274313e+09 2.788717972118363697e+00
8.912751926111933676e-03 1.694008802287873268e+09 2.775745198246007739e+00
9.149358974507686149e-03 1.832534707814073563e+09 2.763175904770163616e+00
9.392247236137548153e-03 1.982388433169749498e+09 2.751064838892153919e+00
9.641583458526403055e-03 2.144496299692421675e+09 2.739447602295807194e+00
9.897538815849852081e-03 2.319860377736919880e+09 2.728341309359522349e+00
1.016028902644864479e-02 2.509564680976874828e+09 2.717743788513574454e+00
1.043001447346269227e-02 2.714781867239067554e+09 2.707644361903105867e+00
1.070690032866763834e-02 2.936780487291988373e+09 2.698029836213792887e+00
1.099113667959889656e-02 3.176932826396936417e+09 2.688888471921428991e+00
1.128291866005044254e-02 3.436723387094255924e+09 2.680205588570285791e+00
1.158244658403794793e-02 3.717758065661061764e+09 2.671952122019584763e+00
1.188992608331828141e-02 4.021774078964824200e+09 2.664076734284859249e+00
1.220556824855971272e-02 4.350650703075629234e+09 2.656503252586310815e+00
1.252958977425974382e-02 4.706420890017871857e+09 2.649139083478038614e+00
1.286221310751014049e-02 5.091283834470488548e+09 2.641889032391624426e+00
1.320366660071118324e-02 5.507618568096686363e+09 2.634663549946270944e+00
1.355418466834001565e-02 5.957998665536622047e+09 2.627376954451823288e+00
1.391400794788079029e-02 6.445208152968268394e+09 2.619938802078350726e+00
1.428338346502697198e-02 6.972258717575123787e+09 2.612248636850821093e+00
1.466256480326927521e-02 7.542408324301268578e+09 2.604203080198348452e+00
1.505181227798570338e-02 8.159181354973305702e+09 2.595712160188210937e+00
1.545139311515311524e-02 8.826390394279191971e+09 2.586711074934493482e+00
1.586158163480305000e-02 9.548159797274034500e+09 2.577157386400757755e+00
1.628265943934777832e-02 1.032895118409557343e+10 2.567019873788573214e+00
1.671491560690590433e-02 1.117359101948508453e+10 2.556275587247057501e+00
1.715864688976003263e-02 1.208730044759620094e+10 2.544921122890304588e+00
1.761415791808304543e-02 1.307572756651621246e+10 2.532983479092321133e+00
1.808176140907265944e-02 1.414498234200454521e+10 2.520513419490348905e+00
1.856177838163787855e-02 1.530167437626789093e+10 2.507567352887308587e+00
1.905453837678467224e-02 1.655295376523967934e+10 2.494200347725516131e+00
1.956037968385238024e-02 1.790655529692376709e+10 2.480474385736054277e+00
2.007964957275589282e-02 1.937084626401397324e+10 2.466458642391625045e+00
2.061270453239319456e-02 2.095487818634361267e+10 2.452210779842888488e+00
2.115991051538199455e-02 2.266844276288779068e+10 2.403497452841987680e+00
2.172164318929329513e-02 2.452213239918542099e+10 2.391958888539698513e+00
2.229828819455448308e-02 2.652740568433174515e+10 2.384007607600731493e+00
2.289024140919904485e-02 2.869665822228787231e+10 2.371605326900117383e+00
2.349790922064453474e-02 3.104329925535076904e+10 2.359189567120067110e+00
2.412170880468540723e-02 3.358183455343215942e+10 2.362730773207231572e+00
2.476206841189241767e-02 3.632795608152725983e+10 2.334360544053227127e+00
2.541942766161492395e-02 3.929863899965213776e+10 2.321973691870973244e+00
2.609423784378813935e-02 4.251224659485586548e+10 2.309615129965403746e+00
2.678696222875245891e-02 4.598864379394477081e+10 2.302824275597167958e+00
2.749807638529767548e-02 4.974931995859889984e+10 2.284983030455311592e+00
2.822806850715007046e-02 5.381752172193704224e+10 2.272684871677075780e+00
2.897743974812698117e-02 5.821839668766248322e+10 2.260377518522452611e+00
2.974670456618876829e-02 6.297914888006568146e+10 2.248056639017982139e+00
3.053639107662404345e-02 6.812920690579618073e+10 2.235730090375268819e+00
3.134704141461122640e-02 7.370040586690034485e+10 2.223408619647115003e+00
3.217921210740489618e-02 7.972718414961793518e+10 2.211099217378491133e+00
3.303347445640260338e-02 8.624679630538969421e+10 2.198809424469213347e+00
3.391041492935432944e-02 9.329954333999908447e+10 2.186544916167810104e+00
3.481063556298415185e-02 1.009290218343842773e+11 2.174308962082951435e+00
3.573475437630012352e-02 1.091823934370581055e+11 2.162101573803291821e+00
3.668340579487631287e-02 1.181106763940060883e+11 2.149916501937877644e+00
3.765724108639841722e-02 1.277690609181565552e+11 2.138120546077806772e+00
3.865692880777171769e-02 1.382172503478788147e+11 2.125909734973756127e+00
3.968315526409829652e-02 1.495198302033806458e+11 2.113529062877110842e+00
4.073662497983905617e-02 1.617466674223339539e+11 2.094899400431790681e+00
4.181806118248328902e-02 1.749733422425966492e+11 2.084628303564900698e+00
4.292820629905861468e-02 1.892816154017244568e+11 2.073545701679261999e+00
4.406782246582154061e-02 2.047599335412608948e+11 2.062105014609845632e+00
4.523769205147876865e-02 2.215039759399662170e+11 2.051601150485762748e+00
4.643861819429871002e-02 2.396172459556221924e+11 2.038744765852421814e+00
4.767142535348146276e-02 2.592117108314057617e+11 2.026937836752322752e+00
4.893695987516610141e-02 2.804084938218018188e+11 2.015084764356550817e+00
5.023609057346387075e-02 3.033386229164336548e+11 2.003201092809200556e+00
5.156970932691599258e-02 3.281438407900479126e+11 1.991503044908321307e+00
5.293873169078554958e-02 3.549774809853618774e+11 1.979561342145304215e+00
5.434409752560420692e-02 3.840054157449076538e+11 1.967674166438897476e+00
5.578677164240457981e-02 4.154070813508869629e+11 1.955766332525411544e+00
5.726774446508198224e-02 4.493765873111928711e+11 1.943881622537928289e+00
5.878803271033965910e-02 4.861239162480233765e+11 1.932035957959823858e+00
6.034868008568454456e-02 5.258762219062072144e+11 1.920184667461260153e+00
6.195075800595294807e-02 5.688792333048907471e+11 1.908355211800394358e+00
6.359536632885764984e-02 6.153987737123448486e+11 1.896533445106081350e+00
6.528363411006155026e-02 6.657224038334414062e+11 1.884731444029076108e+00
6.701672037829661810e-02 7.201611993671829834e+11 1.872960177265005521e+00
6.879581493105951795e-02 7.790516739222402344e+11 1.861218663429105913e+00
7.062213915143077114e-02 8.427578591770224609e+11 1.849496337133750945e+00
7.249694684657820298e-02 9.116735551428007812e+11 1.837788904246493438e+00
7.442152510851976488e-02 9.862247644398743896e+11 1.826096914852627151e+00
7.639719519773754963e-02 1.066872325634295776e+12 1.814421925870711716e+00
7.842531345024869593e-02 1.154114761913103516e+12 1.802894390961084170e+00
8.050727220875643353e-02 1.248491362707178223e+12 1.791054973812851836e+00
8.264450077852066034e-02 1.350585517310788330e+12 1.779481228980710039e+00
8.483846640860380484e-02 1.461028321104592041e+12 1.767937430967094992e+00
8.709067529916572625e-02 1.580502476673971680e+12 1.756387723442047744e+00
8.940267363549982138e-02 1.709746513937520264e+12 1.744883997012859345e+00
9.177604864951892372e-02 1.849559355372339844e+12 1.733381402635306712e+00
9.421242970942135531e-02 2.000805254556205811e+12 1.721902362137261999e+00
9.671348943828374234e-02 2.164419138554128174e+12 1.710452879900905110e+00
9.928094486234927130e-02 2.341412387173330566e+12 1.699027016014021063e+00
1.019165585897998522e-01 2.532879084811147949e+12 1.687626258799628465e+00
1.046221400208209723e-01 2.740002783541625488e+12 1.676246472199398374e+00
1.073995465897899376e-01 2.964063819246869141e+12 1.664889507006444003e+00
1.102506850404410682e-01 3.206447226017887207e+12 1.653564932835196455e+00
1.131775127348823712e-01 3.468651297747755371e+12 1.642254136927222108e+00
1.161820389973624995e-01 3.752296849840638184e+12 1.630972276298575441e+00
1.192663264937114526e-01 4.059137238288023438e+12 1.619720270571570309e+00
1.224324926474004149e-01 4.391069198044998047e+12 1.608489154871689086e+00
1.256827110931945934e-01 4.750144567704165039e+12 1.597283404074279822e+00
1.290192131693956856e-01 5.138582972943206055e+12 1.586102088606073046e+00
1.324442894496990208e-01 5.558785547148913086e+12 1.574948057269795587e+00
1.359602913157171578e-01 6.013349774031784180e+12 1.563819410885322947e+00
1.395696325712493524e-01 6.505085543980874023e+12 1.552716109482225049e+00
1.432747910994043306e-01 7.037032523411161133e+12 1.541639321155894971e+00
1.470783105637161470e-01 7.612478944472458008e+12 1.530592389971669798e+00
1.509828021544179499e-01 8.234981931268036133e+12 1.519567576475753468e+00
1.549909463810755783e-01 8.908389488230048828e+12 1.508570657163037065e+00
1.591054949128094531e-01 9.636864286572623047e+12 1.497601269324270401e+00
1.633292724673686414e-01 1.042490939585873828e+13 1.486657628226790484e+00
1.676651787503553037e-01 1.127739611974090625e+13 1.475741464737310160e+00
1.721161904459287961e-01 1.219959410794200586e+13 1.464880331929114377e+00
1.766853632603569701e-01 1.319720393061375586e+13 1.453990483602729311e+00
1.813758340198187990e-01 1.427639231643158008e+13 1.443157122414572502e+00
1.861908228238962626e-01 1.544383027224981250e+13 1.432351587287212347e+00
1.911336352562352514e-01 1.670673431995429883e+13 1.421574094881527861e+00
1.962076646538938041e-01 1.807291110541832031e+13 1.410824781610100720e+00
2.014163944369333215e-01 1.955080565531168359e+13 1.400103559968294498e+00
2.067634004998551156e-01 2.114955358006339453e+13 1.389410161995481063e+00
2.122523536665212041e-01 2.287903754566997266e+13 1.378745485876403221e+00
2.178870222102462506e-01 2.474994836343048828e+13 1.368108952473332751e+00
2.236712744407912123e-01 2.677385107523489062e+13 1.357501850668379140e+00
2.296090813600331071e-01 2.896325644291162109e+13 1.346920767754710146e+00
2.357045193881346923e-01 3.133169828354624609e+13 1.336372192534378778e+00
2.419617731620872791e-01 3.389381712882037891e+13 1.325853272366043223e+00
2.483851384085449532e-01 3.666545072551025781e+13 1.315367063061921638e+00
2.549790248929245107e-01 3.966373193657480469e+13 1.304907205241221391e+00
2.617479594467960191e-01 4.290719464800938281e+13 1.294476859773739497e+00
2.686965890756400910e-01 4.641588833612782031e+13 1.284076222349281204e+00
2.758296841491084672e-01 5.021150200347202344e+13 1.273705823186529473e+00
2.831521416759753551e-01 5.431749824945838281e+13 1.263365862221359492e+00
2.906689886660290267e-01 5.875925830451946094e+13 1.253056486013921056e+00
2.983853855812128031e-01 6.356423892427089844e+13 1.242778391784593151e+00
3.063066298783824748e-01 6.876214211354393750e+13 1.232528324455028690e+00
3.144381596461128248e-01 7.438509872943368750e+13 1.222312428958056030e+00
3.227855573380529752e-01 8.046786709830779688e+13 1.212127427259630297e+00
3.313545536053879581e-01 8.704804787452370312e+13 1.201976506949142376e+00
3.401510312310437878e-01 9.416631646900857812e+13 1.191853900901392649e+00
3.491810291683317136e-01 1.018666744844562500e+14 1.181762915179585205e+00
3.584507466868080416e-01 1.101967217113918281e+14 1.171704356890747922e+00
3.679665476281924752e-01 1.192079503664455625e+14 1.161677858364634774e+00
3.777349647752701878e-01 1.289560633916741250e+14 1.151683873107828493e+00
3.877627043367752879e-01 1.395013187824962969e+14 1.141723431725928828e+00
3.980566505513319364e-01 1.509089020727047188e+14 1.131794660275870612e+00
4.086238704136193056e-01 1.632493292790762188e+14 1.121897697699137275e+00
4.194716185260022323e-01 1.765988827963823438e+14 1.112033811389614435e+00
4.306073420789550688e-01 1.910400829372821562e+14 1.102200342884804618e+00
4.420386859637036592e-01 2.066621980319297188e+14 1.092399031165003587e+00
4.537734980205942459e-01 2.235617962404780312e+14 1.082635799731910486e+00
4.658198344267853730e-01 2.418433424895006562e+14 1.072906285954342120e+00
4.781859652269729311e-01 2.616198442223111250e+14 1.063210564434534211e+00
4.908803800109356463e-01 2.830135499548745000e+14 1.053556913004835893e+00
5.039117937418060578e-01 3.061567049554485000e+14 1.043930064352612819e+00
5.172891527390596211e-01 3.311923687191753750e+14 1.034337392402951528e+00
5.310216408203385363e-01 3.582752992908633125e+14 1.024779155258378482e+00
5.451186856063235942e-01 3.875729099023961875e+14 1.015267816484971330e+00
5.595899649929758635e-01 4.192663038382160000e+14 1.005767186367903632e+00
5.744454137956027662e-01 4.535513939259250000e+14 9.963142036414228686e-01
5.896952305693039520e-01 4.906401135721318125e+14 9.869008372749272784e-01
6.053498846104746756e-01 5.307617268295519375e+14 9.775158017441029079e-01
6.214201231441837114e-01 5.741642455935712500e+14 9.681702459568924946e-01
6.379169787023544202e-01 6.211159626886658750e+14 9.588635864116967777e-01
6.548517766978091403e-01 6.719071103214436250e+14 9.495878658151954976e-01
6.722361431993879588e-01 7.268516541520683750e+14 9.403508454608755507e-01
6.900820129134733749e-01 7.862892340741148750e+14 9.311507808169593448e-01
7.084016373773946995e-01 8.505872636997680000e+14 9.219887712761212217e-01
7.272075933703493478e-01 9.201432015283836250e+14 9.128613719870803944e-01
7.465127915476089671e-01 9.953870078376265000e+14 9.037744508581785352e-01
7.663304853039314413e-01 1.076783802484444000e+15 8.947231557249946121e-01
7.866742798722777819e-01 1.164836740045131000e+15 8.857117825265616862e-01
8.075581416640679189e-01 1.260090120067130000e+15 8.767374109379386660e-01
8.289964078573978101e-01 1.363132751658640250e+15 8.678010496811103813e-01
8.510037962397863920e-01 1.474601593214194250e+15 8.589024713917785547e-01
8.735954153122262866e-01 1.595185689775258750e+15 8.500433901242471224e-01
8.967867746614665014e-01 1.725630432364624750e+15 8.412235031415543629e-01
9.205937956076409856e-01 1.866742165623649750e+15 8.324433017850252359e-01
9.450328221345676294e-01 2.019393172234541750e+15 8.237032484291835210e-01
9.701206321102144869e-01 2.184527064938890000e+15 8.150030615102368259e-01
9.958744488050274013e-01 2.363164619483154000e+15 8.063430089949377155e-01
1.022311952716043804e+00 2.556410084547597000e+15 7.977229098697671272e-01
1.049451293704901644e+00 2.765458007663466500e+15 7.891434336963504270e-01
1.077311103458066244e+00 2.991600619312764000e+15 7.806047158512897655e-01
1.105910508277849980e+00 3.236235820855604500e+15 7.721070902906100875e-01
1.135269142212994797e+00 3.500875825662486500e+15 7.636513982190588079e-01
1.165407160537822451e+00 3.787156506866577500e+15 7.552376302543311049e-01
1.196345253589226276e+00 4.096847509519340000e+15 7.468663784571965003e-01
1.228104660970994022e+00 4.431863189657760500e+15 7.385377809329504162e-01
1.260707186135203717e+00 4.794274447902963000e+15 7.302519001769576246e-01
1.294175211350721000e+00 5.186321530739798000e+15 7.220085057146086172e-01
1.328531713069066811e+00 5.610427878608525000e+15 7.138083053495278829e-01
1.363800277698191676e+00 6.069215106410451000e+15 7.056516185130032870e-01
1.400005117795009690e+00 6.565519209029844000e+15 6.975387854250858499e-01
1.437171088687787313e+00 7.102408092046381000e+15 6.894704825605011411e-01
1.475323705539817176e+00 7.683200536004520000e+15 6.814472250414386201e-01
1.514489160866065776e+00 8.311486711467135000e+15 6.734689313098600749e-01
1.554694342514849614e+00 8.991150371667705000e+15 6.655361407666976481e-01
1.595966852126872171e+00 9.726392859944866000e+15 6.576488094144599117e-01
1.638335024084278224e+00 1.052175908036106600e+16 6.498070385266563331e-01
1.681827944962764665e+00 1.138216559204331400e+16 6.420111117097300202e-01
1.726475473500086011e+00 1.231293100091105400e+16 6.342616679869532703e-01
1.772308261094649895e+00 1.331980883665740600e+16 6.265589176115312631e-01
1.819357772848304799e+00 1.440902311821360000e+16 6.189037506010703904e-01
1.867656309167750051e+00 1.558730682754427400e+16 6.112961472504656602e-01
1.917237027939384664e+00 1.686194352959928000e+16 6.037367815718228670e-01
1.968133967292847952e+00 1.824081239569650000e+16 5.962253831933600479e-01
2.020382068968863631e+00 1.973243690864758400e+16 5.887620472654153669e-01
2.074017202307414820e+00 2.134603755069702400e+16 5.813473008145939591e-01
2.129076188872751185e+00 2.309158879996620000e+16 5.739808724009883845e-01
2.185596827732115610e+00 2.497988078772561200e+16 5.666634804795225300e-01
2.243617921405528737e+00 2.702258599762941200e+16 5.593957306672295848e-01
2.303179302504483328e+00 2.923233141921503600e+16 5.521775056427215000e-01
2.364321861077803177e+00 3.162277660168379200e+16 5.450095447312713892e-01
