#  R_hMpc M_hMsun sigma
1.513117697741631594e-02 9.032818693504981995e+08 7.378706477014669751e+00
1.553286471124536161e-02 9.771468567863293886e+08 7.352794871774281482e+00
1.594521605939531669e-02 1.057052081000982761e+09 7.325291829759120965e+00
1.636851410910239099e-02 1.143491476422810793e+09 7.296112479103128656e+00
1.680304946272673239e-02 1.236999368482776880e+09 7.265199269072579291e+00
1.724912043725659525e-02 1.338153776549009085e+09 7.232558571137653658e+00
1.770703326910881212e-02 1.447579986955594301e+09 7.198284103172841952e+00
1.817710232436602763e-02 1.565954418212273598e+09 7.162527518652318292e+00
1.865965031459513451e-02 1.694008802287871361e+09 7.125448237272222762e+00
1.915500851839507801e-02 1.832534707814073563e+09 7.087204513546470963e+00
1.966351700882607023e-02 1.982388433169749260e+09 7.047978680571147514e+00
2.018552488687633609e-02 2.144496299692419052e+09 7.007966151377652331e+00
2.072139052112679722e-02 2.319860377736924171e+09 6.967317700734232844e+00
2.127148179377802775e-02 2.509564680976876259e+09 6.830315468235517606e+00
2.183617635320862435e-02 2.714781867239068985e+09 6.797613503700324245e+00
2.241586187323809862e-02 2.936780487291987896e+09 6.774435714381224827e+00
2.301093631927258326e-02 3.176932826396936893e+09 6.739147306250687031e+00
2.362180822151579984e-02 3.436723387094256878e+09 6.703824757170228743e+00
2.424889695543298515e-02 3.717758065661062717e+09 6.712095592761674112e+00
2.489263302966036526e-02 4.021774078964824677e+09 6.633209564064577179e+00
2.555345838155772403e-02 4.350650703075630188e+09 6.597989247105378041e+00
2.623182668060693862e-02 4.706420890017872810e+09 6.562851917161511395e+00
2.692820363986502333e-02 5.091283834470490456e+09 6.544184854677947527e+00
2.764306733568516403e-02 5.507618568096688271e+09 6.492807815523980786e+00
2.837690853592541793e-02 5.957998665536624908e+09 6.457822073255259809e+00
2.913023103687048879e-02 6.445208152968266487e+09 6.422804951682551611e+00
2.990355200909766697e-02 6.972258717575126648e+09 6.387751165984242974e+00
3.069740235252443883e-02 7.542408324301268578e+09 6.352688181213204999e+00
3.151232706088174379e-02 8.159181354973308563e+09 6.317644058722629907e+00
3.234888559586272111e-02 8.826390394279195786e+09 6.282638280630545857e+00
3.320765227120405644e-02 9.548159797274038315e+09 6.247692503080725324e+00
3.408921664696354381e-02 1.032895118409557533e+10 6.212820639315847160e+00
3.499418393426470542e-02 1.117359101948509026e+10 6.178031277430418022e+00
3.592317541078577509e-02 1.208730044759620667e+10 6.143321141747557057e+00
3.687682884727908755e-02 1.307572756651621246e+10 6.108668576305111841e+00
3.785579894541313273e-02 1.414498234200455475e+10 6.075117317715169385e+00
3.886075778723797197e-02 1.530167437626789665e+10 6.040382661370808925e+00
3.989239529658261674e-02 1.655295376523968506e+10 6.005134279920286922e+00
4.095141971270127579e-02 1.790655529692377090e+10 5.953562655969806272e+00
4.203855807649337778e-02 1.937084626401398087e+10 5.923699855169605399e+00
4.315455672963122713e-02 2.095487818634362411e+10 5.891904806596909516e+00
4.430018182693824108e-02 2.266844276288779831e+10 5.859229384153868736e+00
4.547621986236911190e-02 2.452213239918542480e+10 5.826087028016732283e+00
4.668347820895315387e-02 2.652740568433175278e+10 5.792655666721498342e+00
4.792278567307176051e-02 2.869665822228787613e+10 5.759038969239070660e+00
4.919499306345007789e-02 3.104329925535078049e+10 5.725301204828792123e+00
5.050097377525368525e-02 3.358183455343217468e+10 5.691484609879604584e+00
5.184162438969155268e-02 3.632795608152726746e+10 5.658185252856452685e+00
5.321786528953644652e-02 3.929863899965215302e+10 5.624211182628681804e+00
5.463064129098557653e-02 4.251224659485587311e+10 5.590404336982881972e+00
5.608092229229534598e-02 4.598864379394478607e+10 5.556557805095953206e+00
5.756970393963561222e-02 4.974931995859893036e+10 5.522765272453298735e+00
5.909800831061984283e-02 5.381752172193704987e+10 5.489079286042320760e+00
6.066688461598148535e-02 5.821839668766250610e+10 5.455373847829378064e+00
6.227740991987776309e-02 6.297914888006568146e+10 5.421727133727086922e+00
6.393068987931485592e-02 6.812920690579622650e+10 5.388106876223326402e+00
6.562785950320315642e-02 7.370040586690032959e+10 5.354551100265742214e+00
6.737008393156308783e-02 7.972718414961793518e+10 5.321085152897975235e+00
6.915855923541636141e-02 8.624679630538969421e+10 5.287698871064493211e+00
7.099451323791189372e-02 9.329954333999913025e+10 5.254362278898483396e+00
7.287920635725057827e-02 1.009290218343843384e+11 5.221068283252777498e+00
7.481393247198683816e-02 1.091823934370581818e+11 5.187818106346969493e+00
7.680001980930131755e-02 1.181106763940060577e+11 5.154622547603913141e+00
7.883883185685501560e-02 1.277690609181566162e+11 5.121306277446076471e+00
8.093176829884994594e-02 1.382172503478788452e+11 5.088207378441069295e+00
8.308026597693954352e-02 1.495198302033807068e+11 5.055273688060673898e+00
8.528579987664876294e-02 1.617466674223340149e+11 5.022426937785868795e+00
8.754988413997998042e-02 1.749733422425966797e+11 4.989616003377975062e+00
8.987407310490135026e-02 1.892816154017244873e+11 4.956900130193552023e+00
9.225996237242997666e-02 2.047599335412609558e+11 4.924191137486997327e+00
9.470918990204292565e-02 2.215039759399662781e+11 4.891554298076048468e+00
9.722343713616864169e-02 2.396172459556221619e+11 4.859002750279931782e+00
9.980443015452977740e-02 2.592117108314057617e+11 4.826512576924346654e+00
1.024539408591304407e-01 2.804084938218018188e+11 4.794099661798884249e+00
1.051737881907017086e-01 3.033386229164336548e+11 4.761735056943958710e+00
1.079658393774397818e-01 3.281438407900480347e+11 4.729445828068056912e+00
1.108320112168943439e-01 3.549774809853620605e+11 4.697233468161296166e+00
1.137742713918877824e-01 3.840054157449077148e+11 4.665085796991788492e+00
1.167946398213674242e-01 4.154070813508871460e+11 4.633007676677745046e+00
1.198951900471195570e-01 4.493765873111928711e+11 4.601016068616205601e+00
1.230780506572962119e-01 4.861239162480234375e+11 4.569080698220708392e+00
1.263454067477321197e-01 5.258762219062072144e+11 4.537220521430148423e+00
1.296995014220560238e-01 5.688792333048907471e+11 4.505429709110366332e+00
1.331426373316248468e-01 6.153987737123449707e+11 4.473714266595951727e+00
1.366771782563384052e-01 6.657224038334415283e+11 4.442072407136638645e+00
1.403055507274210134e-01 7.201611993671833496e+11 4.410505170442770684e+00
1.440302456932819886e-01 7.790516739222407227e+11 4.379010835498952758e+00
1.478538202296002246e-01 8.427578591770223389e+11 4.347595432243618774e+00
1.517788992948070070e-01 9.116735551428009033e+11 4.316251332932693252e+00
1.558081775321703277e-01 9.862247644398746338e+11 4.284986091483036219e+00
1.599444211197208199e-01 1.066872325634295898e+12 4.253798265926760358e+00
1.641904696692864374e-01 1.154114761913103760e+12 4.222685695612461210e+00
1.685492381759411684e-01 1.248491362707178467e+12 4.191647846697333257e+00
1.730237190192063512e-01 1.350585517310788330e+12 4.160690079432511013e+00
1.776169840173774384e-01 1.461028321104591797e+12 4.129808838108868230e+00
1.823321865363867478e-01 1.580502476673972656e+12 4.099007399336269231e+00
1.871725636546512084e-01 1.709746513937520508e+12 4.068286484238074152e+00
1.921414383853891905e-01 1.849559355372340088e+12 4.037644514927709594e+00
1.972422219579343661e-01 2.000805254556206787e+12 4.007083724550757786e+00
2.024784161596108467e-01 2.164419138554128906e+12 3.976602100428598519e+00
2.078536157397782580e-01 2.341412387173330566e+12 3.946200164391432619e+00
2.133715108776976510e-01 2.532879084811148926e+12 3.915879859127523233e+00
2.190358897159112583e-01 2.740002783541625977e+12 3.885639926451049497e+00
2.248506409608758694e-01 2.964063819246868652e+12 3.855483733802397950e+00
2.308197565526362294e-01 3.206447226017888184e+12 3.825401559761149706e+00
2.369473344053692754e-01 3.468651297747755859e+12 3.795412004873960576e+00
2.432375812206818699e-01 3.752296849840638184e+12 3.765507101320089589e+00
2.496948153755940980e-01 4.059137238288024902e+12 3.735694819189463889e+00
2.563234698871884043e-01 4.391069198044998535e+12 3.705957935919502511e+00
2.631280954559629959e-01 4.750144567704165039e+12 3.676304864938939598e+00
2.701133635899760632e-01 5.138582972943208984e+12 3.646736449468646946e+00
2.772840698119267699e-01 5.558785547148912109e+12 3.617254225000936518e+00
2.846451369513757212e-01 6.013349774031786133e+12 3.587858939801762403e+00
2.922016185243630493e-01 6.505085543980872070e+12 3.558549988661257935e+00
2.999587022027452310e-01 7.037032523411164062e+12 3.529331511279447664e+00
3.079217133756339542e-01 7.612478944472461914e+12 3.500192301867819378e+00
3.160961188053781901e-01 8.234981931268039062e+12 3.471149776975059886e+00
3.244875303806043498e-01 8.908389488230050781e+12 3.442195357539801659e+00
3.331017089688865784e-01 9.636864286572623047e+12 3.413338013647820635e+00
3.419445683716941797e-01 1.042490939585874219e+13 3.384562173555176301e+00
3.510221793843325000e-01 1.127739611974090820e+13 3.355874943940764688e+00
3.603407739636619311e-01 1.219959410794200977e+13 3.327280965761211906e+00
3.699067495064567446e-01 1.319720393061375781e+13 3.298778247660957952e+00
3.797266732413442925e-01 1.427639231643158008e+13 3.270368164238093733e+00
3.898072867373344463e-01 1.544383027224981445e+13 3.242051189582967563e+00
4.001555105320377392e-01 1.670673431995430469e+13 3.213817297928801775e+00
4.107784488827505576e-01 1.807291110541832422e+13 3.185696742447281959e+00
4.216833946436648328e-01 1.955080565531169141e+13 3.157646439383741566e+00
4.328778342725556616e-01 2.114955358006339453e+13 3.129701514731100698e+00
4.443694529703801077e-01 2.287903754566997266e+13 3.101862740087399040e+00
4.561661399573166964e-01 2.474994836343049609e+13 3.074087098725490463e+00
4.682759938888700346e-01 2.677385107523490234e+13 3.046429978563752083e+00
4.807073284157550863e-01 2.896325644291162109e+13 3.018868890053470366e+00
4.934686778913797700e-01 3.133169828354625000e+13 2.991428241330132742e+00
5.065688032308460764e-01 3.389381712882038672e+13 2.964054830626147385e+00
5.200166979254883248e-01 3.666545072551025781e+13 2.936795752759284284e+00
5.338215942170797534e-01 3.966373193657478906e+13 2.909626162640409408e+00
5.479929694359481074e-01 4.290719464800940625e+13 2.882588439549852666e+00
5.625405525073449153e-01 4.641588833612783594e+13 2.855585231298230831e+00
5.774743306305450963e-01 5.021150200347202344e+13 2.828715709008347012e+00
5.928045561352525139e-01 5.431749824945838281e+13 2.801948276955819050e+00
6.085417535200231542e-01 5.875925830451946094e+13 2.775291210522091490e+00
6.246967266775406147e-01 6.356423892427090625e+13 2.748727441815578043e+00
6.412805663116979416e-01 6.876214211354396094e+13 2.722259117008440032e+00
6.583046575515806298e-01 7.438509872943371875e+13 2.695901520316727584e+00
6.757806877675825996e-01 8.046786709830782812e+13 2.669646845731838525e+00
6.937206545950104220e-01 8.704804787452373438e+13 2.643496868103842878e+00
7.121368741706965988e-01 9.416631646900857812e+13 2.617456593139427579e+00
7.310419895882658281e-01 1.018666744844562656e+14 2.591515295165128130e+00
7.504489795778660488e-01 1.101967217113918125e+14 2.565684342504300997e+00
7.703711674163183920e-01 1.192079503664456094e+14 2.539962855852843315e+00
7.908222300738066979e-01 1.289560633916741250e+14 2.514350092916222135e+00
8.118162076033869079e-01 1.395013187824962969e+14 2.488843522981469825e+00
8.333675127797524063e-01 1.509089020727047188e+14 2.463445003974761072e+00
8.554909409938868947e-01 1.632493292790762188e+14 2.438155167501629084e+00
8.782016804103912611e-01 1.765988827963824062e+14 2.412976333542816043e+00
9.015153223944496474e-01 1.910400829372822188e+14 2.387909951983901991e+00
9.254478722156075365e-01 2.066621980319297812e+14 2.362956561629715679e+00
9.500157600357046483e-01 2.235617962404780000e+14 2.338117565764977090e+00
9.752358521884950671e-01 2.418433424895006562e+14 2.313392083682082934e+00
1.001125462758718276e+00 2.616198442223111250e+14 2.288779957605410864e+00
1.027702365468553314e+00 2.830135499548746250e+14 2.264282718008627793e+00
1.054984805879629839e+00 3.061567049554486875e+14 2.239901272922280917e+00
1.082991513918955429e+00 3.311923687191754375e+14 2.215635313131924189e+00
1.111741716737378649e+00 3.582752992908634375e+14 2.191487055786245808e+00
1.141255151909406074e+00 3.875729099023961875e+14 2.167458085845234361e+00
1.171552080983425226e+00 4.192663038382160625e+14 2.143548509176152805e+00
1.202653303391655326e+00 4.535513939259250000e+14 2.119760138225026846e+00
1.234580170729367321e+00 4.906401135721320000e+14 2.096093086767179425e+00
1.267354601413161586e+00 5.307617268295521875e+14 2.072547126509668214e+00
1.300999095728393229e+00 5.741642455935715000e+14 2.049123091732622193e+00
1.335536751276058975e+00 6.211159626886658750e+14 2.025821549607332184e+00
1.370991278829743809e+00 6.719071103214438750e+14 2.002644018479533106e+00
1.407387018613531549e+00 7.268516541520686250e+14 1.979592043867772766e+00
1.444748957012048418e+00 7.862892340741148750e+14 1.956666344762327148e+00
1.483102743724094452e+00 8.505872636997681250e+14 1.933868951394335678e+00
1.522474709371665291e+00 9.201432015283840000e+14 1.911200206292490877e+00
1.562891883576441820e+00 9.953870078376266250e+14 1.888660641858394440e+00
1.604382013516143735e+00 1.076783802484444125e+15 1.866250275202586462e+00
1.646973582973513706e+00 1.164836740045131500e+15 1.843968462015684873e+00
1.690695831890985046e+00 1.260090120067130750e+15 1.821820149130177313e+00
1.735578776444480553e+00 1.363132751658640750e+15 1.799802615794557692e+00
1.781653229650090431e+00 1.474601593214194500e+15 1.777918899284986809e+00
1.828950822517814601e+00 1.595185689775258750e+15 1.756170059567466968e+00
1.877504025766871809e+00 1.725630432364624750e+15 1.734557481350075925e+00
1.927346172117471390e+00 1.866742165623650250e+15 1.713080813989626749e+00
1.978511479174379417e+00 2.019393172234542250e+15 1.691741836129050380e+00
2.031035072917978024e+00 2.184527064938889750e+15 1.670539688286357682e+00
2.084953011818924118e+00 2.363164619483154000e+15 1.649475055088993836e+00
2.140302311592996443e+00 2.556410084547598500e+15 1.628548509148357581e+00
2.197120970613112956e+00 2.765458007663465500e+15 1.607761825699075109e+00
2.255447995995943256e+00 2.991600619312763500e+15 1.587115840616483142e+00
2.315323430381057257e+00 3.236235820855605500e+15 1.566611975086988462e+00
2.376788379420987418e+00 3.500875825662488000e+15 1.546250595088889179e+00
2.439885040001045446e+00 3.787156506866578500e+15 1.526031956314657156e+00
2.504656729208313060e+00 4.096847509519338500e+15 1.505956089240402918e+00
2.571147914069674023e+00 4.431863189657760500e+15 1.486022415594753454e+00
2.639404242079280039e+00 4.794274447902964000e+15 1.466226388018162297e+00
2.709472572536451906e+00 5.186321530739800000e+15 1.446583207189763742e+00
2.781401008715509882e+00 5.610427878608525000e+15 1.427079021621233457e+00
2.855238930889593796e+00 6.069215106410452000e+15 1.407719232559942357e+00
2.931037030231192109e+00 6.565519209029843000e+15 1.388504358121716020e+00
3.008847343612615521e+00 7.102408092046381000e+15 1.369433808839514821e+00
3.088723289330333799e+00 7.683200536004520000e+15 1.350509568678080807e+00
3.170719703777661991e+00 8.311486711467136000e+15 1.331728716769706500e+00
3.254892879091019431e+00 8.991150371667705000e+15 1.313090599181902629e+00
3.341300601795590186e+00 9.726392859944868000e+15 1.294595595135075383e+00
3.430002192476877099e+00 1.052175908036106800e+16 1.276244543835607814e+00
3.521058546505452025e+00 1.138216559204331600e+16 1.258035950819929027e+00
3.614532175842822603e+00 1.231293100091105400e+16 1.239971139115689347e+00
3.710487251957093058e+00 1.331980883665741400e+16 1.222050098109639604e+00
3.808989649877935424e+00 1.440902311821360200e+16 1.204272480941995349e+00
3.910106993421095023e+00 1.558730682754427200e+16 1.186638012268667275e+00
4.013908701613435603e+00 1.686194352959929000e+16 1.169145228670722902e+00
4.120466036350460826e+00 1.824081239569650400e+16 1.151793666720559495e+00
4.229852151319012599e+00 1.973243690864758000e+16 1.134583115180993529e+00
4.342142142218675005e+00 2.134603755069703200e+16 1.117513820840217553e+00
4.457413098316444611e+00 2.309158879996619600e+16 1.100586274783655005e+00
4.575744155370036204e+00 2.497988078772560400e+16 1.083800958717648921e+00
4.697216549956087839e+00 2.702258599762942000e+16 1.067158209734200058e+00
4.821913675240675268e+00 2.923233141921504000e+16 1.050659339121811309e+00
4.949921138230336304e+00 3.162277660168380400e+16 1.034300979533894660e+00
