#  R_hMpc M_hMsun sigma
2.498766774019400144e-02 3.358183455343215942e+10 2.420396124029384310e+00
2.565101598092983659e-02 3.632795608152730560e+10 2.407538736296072290e+00
2.633197414401066555e-02 3.929863899965219116e+10 2.394712272694437427e+00
2.703100972048558606e-02 4.251224659485578156e+10 2.388064316912167584e+00
2.774860261190035746e-02 4.598864379394483185e+10 2.369139667757933054e+00
2.848524545975899408e-02 4.974931995859896851e+10 2.356362758323975903e+00
2.924144398373186224e-02 5.381752172193701935e+10 2.343573326286167102e+00
3.001771732884210217e-02 5.821839668766255951e+10 2.330771333398919953e+00
3.081459842186877116e-02 6.297914888006575775e+10 2.317967793336143334e+00
3.163263433721141826e-02 6.812920690579618073e+10 2.305172218745266122e+00
3.247238667246740706e-02 7.370040586690028381e+10 2.292391746592739477e+00
3.333443193397959275e-02 7.972718414961804199e+10 2.279634209443608395e+00
3.421936193261906206e-02 8.624679630538966370e+10 2.266904169429391658e+00
3.512778419007496489e-02 9.329954333999903870e+10 2.254204464214511372e+00
3.606032235592995794e-02 1.009290218343844452e+11 2.241532991478828230e+00
3.701761663580767359e-02 1.091823934370580902e+11 2.228880827308074242e+00
3.800032423088655492e-02 1.181106763940060425e+11 2.216587930032242415e+00
3.900911978908114253e-02 1.277690609181567535e+11 2.203945325060663762e+00
4.004469586820100235e-02 1.382172503478787842e+11 2.191066504471996801e+00
4.110776341140525564e-02 1.495198302033806458e+11 2.172566319092488651e+00
4.219905223527885274e-02 1.617466674223338623e+11 2.161516485217414019e+00
4.331931153086583663e-02 1.749733422425965576e+11 2.149843447391153628e+00
4.446931037800369579e-02 1.892816154017243958e+11 2.137880119638649656e+00
4.564983827331160066e-02 2.047599335412608337e+11 2.125759055006315013e+00
4.686170567219518496e-02 2.215039759399662170e+11 2.113539004757352568e+00
4.810574454524007421e-02 2.396172459556224365e+11 2.101255517109279936e+00
4.938280894937578658e-02 2.592117108314057617e+11 2.088930285542601073e+00
5.069377561420255335e-02 2.804084938218016357e+11 2.076578452689644916e+00
5.203954454388327877e-02 3.033386229164340210e+11 2.064412114213825422e+00
5.342103963501379504e-02 3.281438407900477905e+11 2.052005014876517208e+00
5.483920931089607959e-02 3.549774809853618164e+11 2.039664569144813644e+00
5.629502717264921879e-02 3.840054157449075317e+11 2.027309410849732263e+00
5.778949266760550346e-02 4.154070813508869019e+11 2.014972881556851725e+00
5.932363177545063593e-02 4.493765873111928101e+11 2.002668477804419922e+00
6.089849771257871414e-02 4.861239162480234375e+11 1.990367388664157300e+00
6.251517165514570984e-02 5.258762219062070923e+11 1.978081424648162168e+00
6.417476348131818942e-02 5.688792333048916016e+11 1.965806667639081962e+00
6.587841253322603008e-02 6.153987737123444824e+11 1.953557489964980132e+00
6.762728839914328161e-02 6.657224038334414062e+11 1.941341426245839052e+00
6.942259171643312687e-02 7.201611993671840820e+11 1.929152881802231878e+00
7.126555499580877751e-02 7.790516739222402344e+11 1.916981483863263280e+00
7.315744346747631022e-02 8.427578591770219727e+11 1.904825770116596262e+00
7.509955594973972970e-02 9.116735551428002930e+11 1.892686029583901641e+00
7.709322574066494738e-02 9.862247644398743896e+11 1.880569785652961734e+00
7.913982153341508896e-02 1.066872325634295288e+12 1.868406599914889776e+00
8.124074835588497578e-02 1.154114761913103516e+12 1.856326706525865733e+00
8.339744853527993051e-02 1.248491362707177734e+12 1.844299256519438268e+00
8.561140268830184918e-02 1.350585517310788330e+12 1.832308941231310273e+00
8.788413073762123273e-02 1.461028321104591064e+12 1.820349230615541547e+00
9.021719295533364713e-02 1.580502476673971436e+12 1.808387081261389806e+00
9.261219103411719167e-02 1.709746513937519775e+12 1.796445990691441397e+00
9.507076918682534628e-02 1.849559355372339111e+12 1.784532348986989092e+00
9.759461527527155122e-02 2.000805254556205078e+12 1.772649626588516991e+00
1.001854619689790116e-01 2.164419138554128662e+12 1.760788444579833634e+00
1.028450879346919644e-01 2.341412387173330566e+12 1.748954804729441648e+00
1.055753190574653666e-01 2.532879084811146973e+12 1.737139918499186253e+00
1.083780296941704580e-01 2.740002783541625000e+12 1.725358572688799885e+00
1.112551439602770115e-01 2.964063819246868652e+12 1.713593717301781894e+00
1.142086370507965215e-01 3.206447226017886719e+12 1.701856467339020407e+00
1.172405365962918833e-01 3.468651297747753906e+12 1.690151463931514719e+00
1.203529240548850965e-01 3.752296849840636230e+12 1.678468239016598584e+00
1.235479361412192417e-01 4.059137238288021973e+12 1.666810636655196021e+00
1.268277662933542382e-01 4.391069198044994629e+12 1.655180273381163580e+00
1.301946661786053117e-01 4.750144567704164062e+12 1.643574746249334639e+00
1.336509472393561382e-01 5.138582972943206055e+12 1.631997103813910721e+00
1.371989822799090930e-01 5.558785547148909180e+12 1.620446263929626429e+00
1.408412070954619122e-01 6.013349774031785156e+12 1.608922507791573198e+00
1.445801221443283602e-01 6.505085543980870117e+12 1.597426382497860509e+00
1.484182942645514425e-01 7.037032523411160156e+12 1.585957744154622429e+00
1.523583584360881371e-01 7.612478944472445312e+12 1.574633470952293779e+00
1.564030195897742892e-01 8.234981931268035156e+12 1.563102623022523785e+00
1.605550544643120081e-01 8.908389488230044922e+12 1.551717780126635526e+00
1.648173135125555744e-01 9.636864286572601562e+12 1.540360303722252411e+00
1.691927228584024223e-01 1.042490939585873633e+13 1.529030161845683411e+00
1.736842863056340669e-01 1.127739611974090820e+13 1.517729414159850077e+00
1.782950874000865382e-01 1.219959410794200195e+13 1.506456115315724986e+00
1.830282915465639981e-01 1.319720393061375586e+13 1.495212948646624351e+00
1.878871481819513467e-01 1.427639231643157227e+13 1.483998804872813659e+00
1.928749930060158768e-01 1.544383027224980664e+13 1.472813449990154622e+00
1.979952502714296958e-01 1.670673431995429883e+13 1.461657765606080739e+00
2.032514351345865722e-01 1.807291110541828516e+13 1.450531429923237026e+00
2.086471560688251126e-01 1.955080565531167969e+13 1.439433408799160929e+00
2.141861173417155262e-01 2.114955358006338281e+13 1.428365349333581502e+00
2.198721215581122546e-01 2.287903754566992969e+13 1.417326996008031692e+00
2.257090722707159325e-01 2.474994836343048047e+13 1.406319098952079072e+00
2.317009766599381348e-01 2.677385107523489062e+13 1.395338354468433684e+00
2.378519482849094646e-01 2.896325644291161328e+13 1.384391576888456266e+00
2.441662099075172787e-01 3.133169828354623828e+13 1.373475470749706329e+00
2.506480963914147764e-01 3.389381712882036328e+13 1.362593283072804029e+00
2.573020576779890267e-01 3.666545072551024219e+13 1.351738369710492105e+00
2.641326618413320504e-01 3.966373193657478906e+13 1.340914578227157650e+00
2.711445982243134711e-01 4.290719464800932031e+13 1.330121582531485602e+00
2.783426806579054058e-01 4.641588833612780469e+13 1.319360048407753006e+00
2.857318507659709073e-01 5.021150200347199219e+13 1.308630326616523121e+00
2.933171813577857279e-01 5.431749824945827344e+13 1.297932200097324573e+00
3.011038799106203756e-01 5.875925830451944531e+13 1.287264050449160813e+00
3.090972921447742716e-01 6.356423892427087500e+13 1.276630961525604402e+00
3.173029056935179892e-01 6.876214211354378906e+13 1.266030073480930884e+00
3.257263538704597838e-01 7.438509872943367188e+13 1.255461397228449849e+00
3.343734195369246764e-01 8.046786709830767188e+13 1.244928197902085865e+00
3.432500390720026329e-01 8.704804787452367188e+13 1.234424811103026487e+00
3.523623064479873279e-01 9.416631646900851562e+13 1.223953846495330788e+00
3.617164774140080308e-01 1.018666744844563906e+14 1.213516976749061671e+00
3.713189737907215959e-01 1.101967217113916094e+14 1.203113491072847374e+00
3.811763878790201399e-01 1.192079503664453906e+14 1.192743879300226739e+00
3.912954869857711571e-01 1.289560633916742656e+14 1.182408145990970993e+00
4.016832180697069710e-01 1.395013187824960469e+14 1.172102812750069223e+00
4.123467125106483611e-01 1.509089020727044688e+14 1.161838870871199081e+00
4.232932910053334163e-01 1.632493292790764062e+14 1.151600630273330594e+00
4.345304685932197541e-01 1.765988827963820312e+14 1.141400924978098974e+00
4.460659598157067918e-01 1.910400829372817812e+14 1.131231877850714218e+00
4.579076840123161851e-01 2.066621980319300312e+14 1.121102268220912412e+00
4.700637707574739643e-01 2.235617962404776250e+14 1.111007746223206860e+00
4.825425654416233279e-01 2.418433424895002500e+14 1.100948254963608486e+00
4.953526350004949230e-01 2.616198442223106250e+14 1.090932985087436302e+00
5.085027737964766814e-01 2.830135499548741875e+14 1.080942129211654334e+00
5.220020096561162060e-01 3.061567049554480625e+14 1.070993090318616447e+00
5.358596100678970631e-01 3.311923687191749375e+14 1.061076700802463080e+00
5.500850885445511818e-01 3.582752992908626875e+14 1.051196561672877561e+00
5.646882111542730343e-01 3.875729099023955000e+14 1.041352981727402982e+00
5.796790032253118508e-01 4.192663038382151875e+14 1.031546436093809360e+00
5.950677562285574540e-01 4.535513939259255000e+14 1.021780655685380346e+00
6.108650348428341648e-01 4.906401135721308125e+14 1.012048014451794931e+00
6.270816842077614472e-01 5.307617268295513125e+14 1.002350263082874227e+00
6.437288373691494314e-01 5.741642455935722500e+14 9.926956802348042563e-01
6.608179229220541018e-01 6.211159626886646250e+14 9.830734609350989528e-01
6.783606728567325161e-01 6.719071103214425000e+14 9.734915346475971898e-01
6.963691306128783065e-01 7.268516541520693750e+14 9.639480512647888855e-01
7.148556593476801391e-01 7.862892340741133750e+14 9.544426748530651095e-01
7.338329504233720435e-01 8.505872636997663750e+14 9.449766161616419691e-01
7.533140321200968437e-01 9.201432015283851250e+14 9.355498488645498378e-01
7.733122785800757848e-01 9.953870078376250000e+14 9.261624882717162111e-01
7.938414189892211148e-01 1.076783802484442375e+15 9.168160515245015185e-01
8.149155470024843639e-01 1.164836740045128750e+15 9.075068082942993053e-01
8.365491304194280220e-01 1.260090120067128250e+15 8.982370991854611297e-01
8.587570211166536405e-01 1.363132751658637500e+15 8.890082039345884590e-01
8.815544652439004647e-01 1.474601593214192000e+15 8.798203019531906088e-01
9.049571136908257651e-01 1.595185689775255750e+15 8.706721728277838634e-01
9.289810328316494559e-01 1.725630432364621750e+15 8.615658551952014577e-01
9.536427155550266654e-01 1.866742165623646250e+15 8.525014865668347763e-01
9.789590925867406312e-01 2.019393172234538250e+15 8.434784145148328527e-01
1.004947544112978264e+00 2.184527064938885750e+15 8.344968470271163508e-01
1.031625911712161336e+00 2.363164619483150000e+15 8.255572725607736029e-01
1.059012510603539958e+00 2.556410084547592500e+15 8.166598595811432881e-01
1.087126142220951719e+00 2.765458007663460000e+15 8.078049233332416090e-01
1.115986107120365167e+00 2.991600619312757000e+15 7.989928385577618197e-01
1.145612218230092294e+00 3.236235820855609500e+15 7.902243077672361782e-01
1.176024814452747203e+00 3.500875825662482000e+15 7.814996910087815829e-01
1.207244774628304596e+00 3.787156506866572500e+15 7.728192310407709931e-01
1.239293531867822651e+00 4.096847509519344000e+15 7.641834305842358788e-01
1.272193088267695060e+00 4.431863189657752000e+15 7.555914342908727210e-01
1.305966030014523049e+00 4.794274447902955000e+15 7.470438816197420007e-01
1.340635542890964649e+00 5.186321530739806000e+15 7.385413637212158156e-01
1.376225428193229794e+00 5.610427878608515000e+15 7.300841803028877974e-01
1.412760119071139409e+00 6.069215106410441000e+15 7.216729695689129143e-01
1.450264697301949290e+00 6.565519209029832000e+15 7.133080422205834159e-01
1.488764910509483563e+00 7.102408092046365000e+15 7.049896866787682681e-01
1.528287189840385363e+00 7.683200536004505000e+15 6.967184956176127875e-01
1.568858668109603727e+00 8.311486711467116000e+15 6.884945560029626099e-01
1.610507198427605813e+00 8.991150371667688000e+15 6.803177758348054605e-01
1.653261373322083561e+00 9.726392859944850000e+15 6.721884105576214630e-01
1.697150544367272085e+00 1.052175908036104800e+16 6.641070009779357353e-01
1.742204842334382331e+00 1.138216559204329400e+16 6.560739522670403501e-01
1.788455197876967828e+00 1.231293100091103000e+16 6.480896438302700124e-01
1.835933362765410415e+00 1.331980883665738400e+16 6.401547771354580973e-01
1.884671931685134583e+00 1.440902311821357400e+16 6.322696214726793995e-01
1.934704364613500260e+00 1.558730682754424600e+16 6.244342694209249478e-01
1.986065009790717539e+00 1.686194352959925000e+16 6.166491300845969858e-01
2.038789127300589588e+00 1.824081239569647200e+16 6.089139792915162497e-01
2.092912913277251263e+00 1.973243690864754800e+16 6.012290574151218925e-01
2.148473524754511033e+00 2.134603755069699200e+16 5.935946380321553972e-01
2.205509105174884965e+00 2.309158879996622800e+16 5.860113593358882156e-01
2.264058810575810377e+00 2.497988078772555200e+16 5.784782348719816891e-01
2.324162836471036719e+00 2.702258599762936400e+16 5.709996206916413408e-01
2.385862445445615876e+00 2.923233141921498800e+16 5.635717799553382479e-01
2.449199995483477554e+00 3.162277660168378000e+16 5.561961026007725684e-01
