#  R_hMpc M_hMsun sigma
2.062730616963508179e-02 4.350650703075634003e+09 4.627812660227737851e+00
2.117489978265309908e-02 4.706420890017877579e+09 4.536004421773184525e+00
2.173703037701770618e-02 5.091283834470503807e+09 4.514236349504143320e+00
2.231408386633644200e-02 5.507618568096703529e+09 4.499179220402321100e+00
2.290645640907502251e-02 5.957998665536629677e+09 4.475769105821165716e+00
2.351455468052794998e-02 6.445208152968285561e+09 4.452333895380068185e+00
2.413879615200886092e-02 6.972258717575144768e+09 4.458857971980053847e+00
2.477960937745282352e-02 7.542408324301289558e+09 4.405470191418145554e+00
2.543743428762695533e-02 8.159181354973328590e+09 4.382091356041367014e+00
2.611272249215147029e-02 8.826390394279218674e+09 4.358766147703226679e+00
2.680593758953842345e-02 9.548159797274049759e+09 4.346007045840417859e+00
2.751755548546121199e-02 1.032895118409560585e+10 4.312275354229718083e+00
2.824806471947304692e-02 1.117359101948511505e+10 4.289062434019244918e+00
2.899796680039885485e-02 1.208730044759622002e+10 4.265831637739188054e+00
2.976777655063090819e-02 1.307572756651622581e+10 4.242575413544646068e+00
3.055802245956443230e-02 1.414498234200458717e+10 4.219309103399411676e+00
3.136924704641578382e-02 1.530167437626790428e+10 4.196052791278245486e+00
3.220200723267260118e-02 1.655295376523970032e+10 4.172819611209632740e+00
3.305687472443116087e-02 1.790655529692381668e+10 4.149623833197874312e+00
3.393443640488376378e-02 1.937084626401399994e+10 4.126475963933883051e+00
3.483529473722552644e-02 2.095487818634364319e+10 4.103382123835841888e+00
3.576006817825710254e-02 2.266844276288785553e+10 4.080342046365971420e+00
3.670939160296723264e-02 2.452213239918544388e+10 4.057343591151655104e+00
3.768391674038695099e-02 2.652740568433178329e+10 4.035079073771941971e+00
3.868431262101415524e-02 2.869665822228795242e+10 4.012031194370951681e+00
3.971126603611607048e-02 3.104329925535079956e+10 3.988659790843479325e+00
4.076548200922494591e-02 3.358183455343220520e+10 3.953631687431238273e+00
4.184768428015036429e-02 3.632795608152736664e+10 3.934182280377440222e+00
4.295861580184070355e-02 3.929863899965225220e+10 3.913238102779700078e+00
4.409903925043484607e-02 4.251224659485585785e+10 3.891631403473066797e+00
4.526973754885432744e-02 4.598864379394490814e+10 3.871592523816633324e+00
4.647151440429495017e-02 4.974931995859905243e+10 3.847527480288360557e+00
4.770519485998758052e-02 5.381752172193712616e+10 3.825239050062370527e+00
4.897162586160640207e-02 5.821839668766265106e+10 3.802864480171350703e+00
5.027167683871364146e-02 6.297914888006585693e+10 3.780432884455247056e+00
5.160624030163975251e-02 6.812920690579627228e+10 3.758350796446898734e+00
5.297623245420937654e-02 7.370040586690042114e+10 3.735810296380458251e+00
5.438259382273298581e-02 7.972718414961816406e+10 3.713368878016718000e+00
5.582628990169647559e-02 8.624679630538978577e+10 3.690900114092720230e+00
5.730831181659212098e-02 9.329954333999922180e+10 3.668469083288610655e+00
5.882967700434540981e-02 1.009290218343845825e+11 3.646111324890572547e+00
6.039142991180528053e-02 1.091823934370582886e+11 3.623742651890049515e+00
6.199464271277738137e-02 1.181106763940062103e+11 3.601414848439513428e+00
6.364041604409223507e-02 1.277690609181569977e+11 3.579101909136092718e+00
6.532987976121369667e-02 1.382172503478789978e+11 3.556827031178278364e+00
6.706419371390703876e-02 1.495198302033808289e+11 3.534610432942005609e+00
6.884454854249826006e-02 1.617466674223340759e+11 3.512449599999175387e+00
7.067216649527177652e-02 1.749733422425968323e+11 3.490324500900981786e+00
7.254830226756789346e-02 1.892816154017246399e+11 3.468227515990219612e+00
7.447424386315552869e-02 2.047599335412612000e+11 3.446159675771182762e+00
7.645131347847174130e-02 2.215039759399665527e+11 3.424124314524632506e+00
7.848086841033567740e-02 2.396172459556228027e+11 3.402367700798790473e+00
8.056430198775892115e-02 2.592117108314060974e+11 3.380024881156126426e+00
8.270304452849332189e-02 2.804084938218021851e+11 3.358177855164867331e+00
8.489856432097185601e-02 3.033386229164345093e+11 3.336385209116583539e+00
8.715236863231717868e-02 3.281438407900483398e+11 3.314591673787798509e+00
8.946600474311007523e-02 3.549774809853623657e+11 3.292879135206767227e+00
9.184106100962761976e-02 3.840054157449082031e+11 3.271169068891348175e+00
9.427916795428058216e-02 4.154070813508875122e+11 3.249503814563032833e+00
9.678199938499910948e-02 4.493765873111933594e+11 3.227894539016218811e+00
9.935127354433437308e-02 4.861239162480239868e+11 3.206329250894485394e+00
1.019887542890653837e-01 5.258762219062080078e+11 3.184811557094234580e+00
1.046962523011213675e-01 5.688792333048923340e+11 3.163333109738442506e+00
1.074756263306498871e-01 6.153987737123455811e+11 3.141898341436678344e+00
1.103287844720852867e-01 6.657224038334425049e+11 3.120524487304121575e+00
1.132576854740926370e-01 7.201611993671851807e+11 3.099176610177622582e+00
1.162643400842866409e-01 7.790516739222413330e+11 3.077883399572569179e+00
1.193508124296494416e-01 8.427578591770234375e+11 3.056646509721753890e+00
1.225192214335937974e-01 9.116735551428017578e+11 3.035449051414413457e+00
1.257717422706451649e-01 9.862247644398760986e+11 3.014299827445139801e+00
1.291106078597417106e-01 1.066872325634297363e+12 2.993196184262874482e+00
1.325381103971765562e-01 1.154114761913105225e+12 2.972144215861229899e+00
1.360566029302349711e-01 1.248491362707179443e+12 2.951140186761115558e+00
1.396685009726075788e-01 1.350585517310790039e+12 2.930185284632997433e+00
1.433762841626873841e-01 1.461028321104593750e+12 2.909278048546154682e+00
1.471824979658896138e-01 1.580502476673973633e+12 2.888424974247026711e+00
1.510897554221639627e-01 1.709746513937522705e+12 2.867620353171283831e+00
1.551007389398965930e-01 1.849559355372341553e+12 2.846865026647689145e+00
1.592182021374366208e-01 2.000805254556208740e+12 2.826161708482787915e+00
1.634449717335082208e-01 2.164419138554131592e+12 2.805506941318633540e+00
1.677839494878081150e-01 2.341412387173333496e+12 2.784904082180414076e+00
1.722381141931205173e-01 2.532879084811150879e+12 2.764404579925634931e+00
1.768105237203162483e-01 2.740002783541629395e+12 2.743851894312827167e+00
1.815043171176403403e-01 2.964063819246872559e+12 2.723405426414224006e+00
1.863227167657304784e-01 3.206447226017892090e+12 2.703011397776704960e+00
1.912690305898436527e-01 3.468651297747759766e+12 2.682670536220703728e+00
1.963466543308112489e-01 3.752296849840643066e+12 2.662382451335282951e+00
2.015590738762817746e-01 4.059137238288028809e+12 2.642147591133920947e+00
2.069098676538500270e-01 4.391069198045003418e+12 2.621965240009975329e+00
2.124027090877179946e-01 4.750144567704170898e+12 2.601837136935962302e+00
2.180413691205718152e-01 5.138582972943213867e+12 2.581762170468263395e+00
2.238297188024072626e-01 5.558785547148918945e+12 2.561742871540590105e+00
2.297717319480813980e-01 6.013349774031792969e+12 2.541772486534733755e+00
2.358714878654138702e-01 6.505085543980879883e+12 2.521863561010587507e+00
2.421331741557106176e-01 7.037032523411172852e+12 2.502010626265150250e+00
2.485610895886346539e-01 7.612478944472458008e+12 2.482219426505921422e+00
2.551596470533947780e-01 8.234981931268046875e+12 2.462477960813250988e+00
2.619333765882796983e-01 8.908389488230062500e+12 2.442792207165410456e+00
2.688869284906181822e-01 9.636864286572615234e+12 2.423162544829110754e+00
2.760250765092987502e-01 1.042490939585875195e+13 2.403589972926303719e+00
2.833527211220405184e-01 1.127739611974092188e+13 2.384074873086440505e+00
2.908748928996678917e-01 1.219959410794201758e+13 2.364617057422802482e+00
2.985967559596942045e-01 1.319720393061377148e+13 2.345219210891871686e+00
3.065236115115901327e-01 1.427639231643159961e+13 2.325873806635975871e+00
3.146609014961667117e-01 1.544383027224983398e+13 2.306592895971211643e+00
3.230142123215734573e-01 1.670673431995431836e+13 2.287370297879992798e+00
3.315892786984773188e-01 1.807291110541831250e+13 2.268212040706129695e+00
3.403919875770528014e-01 1.955080565531171094e+13 2.249107240574749866e+00
3.494283821884874297e-01 2.114955358006341797e+13 2.230062142884665199e+00
3.587046661937788317e-01 2.287903754566996094e+13 2.211078270925540323e+00
3.682272079426683886e-01 2.474994836343051562e+13 2.192154903862795212e+00
3.780025448456368342e-01 2.677385107523492578e+13 2.173292954690182022e+00
3.880373878619653438e-01 2.896325644291165625e+13 2.154494280995546518e+00
3.983386261069380985e-01 3.133169828354629297e+13 2.135755411268609461e+00
4.089133315813558434e-01 3.389381712882041016e+13 2.117077968363745288e+00
4.197687640266015707e-01 3.666545072551030469e+13 2.098460170095513444e+00
4.309123759085936589e-01 3.966373193657483594e+13 2.079901199622464336e+00
4.423518175340504510e-01 4.290719464800937500e+13 2.061402967803486419e+00
4.540949423025741338e-01 4.641588833612789844e+13 2.042976594030252446e+00
4.661498120981618642e-01 5.021150200347208594e+13 2.024613874087233256e+00
4.785247028238478473e-01 5.431749824945834375e+13 2.006314820038899160e+00
4.912281100832711633e-01 5.875925830451953125e+13 1.988095457711648528e+00
5.042687550130724450e-01 6.356423892427097656e+13 1.969900258798533033e+00
5.176555902701258649e-01 6.876214211354389844e+13 1.951822126045565930e+00
5.313978061777114847e-01 7.438509872943376562e+13 1.933782726246577655e+00
5.455048370348507536e-01 8.046786709830776562e+13 1.915831677275787959e+00
5.599863675931383566e-01 8.704804787452382812e+13 1.897901240557783087e+00
5.748523397055107509e-01 9.416631646900867188e+13 1.880060571706983152e+00
5.901129591515242856e-01 1.018666744844565156e+14 1.862294612520178028e+00
6.057787026438189448e-01 1.101967217113917500e+14 1.844582275119337256e+00
6.218603250205896327e-01 1.192079503664455469e+14 1.826949738279646906e+00
6.383688666289879521e-01 1.289560633916745000e+14 1.809379898331728187e+00
6.553156609045373004e-01 1.395013187824962031e+14 1.791874286504113067e+00
6.727123421517601232e-01 1.509089020727046562e+14 1.774440834727655902e+00
6.905708535313495045e-01 1.632493292790766562e+14 1.757077603522827047e+00
7.089034552593845850e-01 1.765988827963823438e+14 1.739786211737940347e+00
7.277227330242095338e-01 1.910400829372820938e+14 1.722560724759069517e+00
7.470416066267498989e-01 2.066621980319303438e+14 1.705410559508301338e+00
7.668733388502094739e-01 2.235617962404779062e+14 1.688328193199726268e+00
7.872315445652321442e-01 2.418433424895006562e+14 1.671321165047924495e+00
8.081302000767707217e-01 2.616198442223111250e+14 1.654383986493999759e+00
8.295836527190956211e-01 2.830135499548744375e+14 1.637518564276672750e+00
8.516066307055216722e-01 3.061567049554485000e+14 1.620724481078789081e+00
8.742142532396083299e-01 3.311923687191753125e+14 1.604004965636656843e+00
8.974220408947902738e-01 3.582752992908633125e+14 1.587359401577053797e+00
9.212459262695563700e-01 3.875729099023960625e+14 1.570788863934822865e+00
9.457022649254833713e-01 4.192663038382160000e+14 1.554294062393419162e+00
9.708078466156512265e-01 4.535513939259262500e+14 1.537874521723833210e+00
9.965799068111343972e-01 4.906401135721316875e+14 1.521530731979512385e+00
1.023036138533491846e+00 5.307617268295520000e+14 1.505262358753405749e+00
1.050194704501365761e+00 5.741642455935730000e+14 1.489070675678842548e+00
1.078074249599544565e+00 6.211159626886658750e+14 1.472955623102011335e+00
1.106693913679042574e+00 6.719071103214433750e+14 1.456918803801783735e+00
1.136073344696975074e+00 7.268516541520702500e+14 1.440960834740373508e+00
1.166232712205266475e+00 7.862892340741146250e+14 1.425082016163500054e+00
1.197192721197443799e+00 8.505872636997680000e+14 1.409283459070435951e+00
1.228974626323012131e+00 9.201432015283863750e+14 1.393565417429746711e+00
1.261600246479188892e+00 9.953870078376265000e+14 1.377927824191435224e+00
1.295091979790005121e+00 1.076783802484443625e+15 1.362370794439543564e+00
1.329472818983047810e+00 1.164836740045130750e+15 1.346895131232342946e+00
1.364766367174417905e+00 1.260090120067130000e+15 1.331501544811102722e+00
1.400996854072734443e+00 1.363132751658639500e+15 1.316190917271212957e+00
1.438189152613293498e+00 1.474601593214194250e+15 1.300964276262311925e+00
1.476368796033826092e+00 1.595185689775258250e+15 1.285822615212844022e+00
1.515561995403569062e+00 1.725630432364624250e+15 1.270765989740560764e+00
1.555795657617665917e+00 1.866742165623649250e+15 1.255795174252337887e+00
1.597097403869278232e+00 2.019393172234541750e+15 1.240910167035828904e+00
1.639495588612078336e+00 2.184527064938889000e+15 1.226111166669445085e+00
1.683019319026125560e+00 2.363164619483153500e+15 1.211398715712381335e+00
1.727698475000515543e+00 2.556410084547597500e+15 1.196774028628646569e+00
1.773563729646513210e+00 2.765458007663465500e+15 1.182237501035169336e+00
1.820646570355230143e+00 2.991600619312762500e+15 1.167790809593107104e+00
1.868979320414339673e+00 3.236235820855612500e+15 1.153433912961187024e+00
1.918595161198640042e+00 3.500875825662487500e+15 1.139167839874004606e+00
1.969528154949721666e+00 3.787156506866578000e+15 1.124992773793977330e+00
2.021813268160349342e+00 4.096847509519350000e+15 1.110908195313846658e+00
2.075486395579646093e+00 4.431863189657759500e+15 1.096915340341165335e+00
2.130584384855544133e+00 4.794274447902961000e+15 1.083013660110445420e+00
2.187145061831401893e+00 5.186321530739813000e+15 1.069204645068640547e+00
2.245207256514186067e+00 5.610427878608524000e+15 1.055489308016289263e+00
2.304810829732038435e+00 6.069215106410451000e+15 1.041867466734217373e+00
2.365996700499494843e+00 6.565519209029843000e+15 1.028340509089139987e+00
2.428806874109194158e+00 7.102408092046380000e+15 1.014908078457804619e+00
2.493284470969337363e+00 7.683200536004517000e+15 1.001570474132242206e+00
2.559473756206673833e+00 8.311486711467135000e+15 9.883254506050405119e-01
2.627420170055379423e+00 8.991150371667705000e+15 9.751786342388110151e-01
2.697170359052671884e+00 9.726392859944862000e+15 9.621237628572146816e-01
2.768772208062552309e+00 1.052175908036106400e+16 9.491663376946626318e-01
2.842274873149703396e+00 1.138216559204331000e+16 9.363035512511953540e-01
2.917728815326096736e+00 1.231293100091104600e+16 9.235371260784291936e-01
2.995185835193441726e+00 1.331980883665740600e+16 9.108664481876249663e-01
3.074699108505317469e+00 1.440902311821359400e+16 8.982926119054877034e-01
3.156323222673373508e+00 1.558730682754427000e+16 8.858142032482333450e-01
3.240114214242632684e+00 1.686194352959928000e+16 8.734305491245357711e-01
3.326129607361680396e+00 1.824081239569649200e+16 8.611421993172936329e-01
3.414428453274124919e+00 1.973243690864758000e+16 8.489486382852436952e-01
3.505071370858404478e+00 2.134603755069702000e+16 8.368500186756742121e-01
3.598120588243844953e+00 2.309158879996626800e+16 8.248467185599239748e-01
3.693639985531473435e+00 2.497988078772560000e+16 8.129388451082455447e-01
3.791695138648969454e+00 2.702258599762941200e+16 8.011261127062772047e-01
3.892353364369793844e+00 2.923233141921503600e+16 7.894084880313682051e-01
3.995683766527475811e+00 3.162277660168378000e+16 7.777850180657777113e-01
