#  R_hMpc M_hMsun sigma
2.125388921744961884e-02 3.176932826396938324e+09 5.698577959669509418e+00
2.181811674631621567e-02 3.436723387094253063e+09 5.671283124014689037e+00
2.239732283750963532e-02 3.717758065661058426e+09 5.652023433345429559e+00
2.299190512729876526e-02 4.021774078964826584e+09 5.622587737332765734e+00
2.360227180801244967e-02 4.350650703075625420e+09 5.593122968659348437e+00
2.422884190827152145e-02 4.706420890017868042e+09 5.600260461109851207e+00
2.487204558066010568e-02 5.091283834470492363e+09 5.534215342589931197e+00
2.553232439703372048e-02 5.507618568096690178e+09 5.504833266458677876e+00
2.621013165166695413e-02 5.957998665536618233e+09 5.475520094800609527e+00
2.690593267244893033e-02 6.445208152968269348e+09 5.459863878504439327e+00
2.762020514033981800e-02 6.972258717575130463e+09 5.417087775775854652e+00
2.835343941730818218e-02 7.542408324301270485e+09 5.387903827450757355e+00
2.910613888297408636e-02 8.159181354973312378e+09 5.358694310580473186e+00
2.987882028018894187e-02 8.826390394279197693e+09 5.329453886864071066e+00
3.067201406978954312e-02 9.548159797274026871e+09 5.300204879260955515e+00
3.148626479476981932e-02 1.032895118409557915e+10 5.270971051173058086e+00
3.232213145412020372e-02 1.117359101948509407e+10 5.241768673557480440e+00
3.318018788659124474e-02 1.208730044759619141e+10 5.212615813195220937e+00
3.406102316464523078e-02 1.307572756651620293e+10 5.183524355987464638e+00
3.496524199886583140e-02 1.414498234200456238e+10 5.154501582115545766e+00
3.589346515310366803e-02 1.530167437626787758e+10 5.125545201638431969e+00
3.684632987064288823e-02 1.655295376523966408e+10 5.096637659782190966e+00
3.782449031168105130e-02 1.790655529692377853e+10 5.068649501464300045e+00
3.882861800242278644e-02 1.937084626401395798e+10 5.039674575379576638e+00
3.985940229609574725e-02 2.095487818634360504e+10 5.010274859793779179e+00
4.091755084620495725e-02 2.266844276288780594e+10 4.967079536980718579e+00
4.200379009235069572e-02 2.452213239918539429e+10 4.942246579143968255e+00
4.311886575894355311e-02 2.652740568433172226e+10 4.915756889140766361e+00
4.426354336715869475e-02 2.869665822228789902e+10 4.888516047936316333e+00
4.543860876048100989e-02 3.104329925535073853e+10 4.863171661719677630e+00
4.664486864420212819e-02 3.358183455343212891e+10 4.832997212807139675e+00
4.788315113923923699e-02 3.632795608152729034e+10 4.804958761932774713e+00
4.915430635065617254e-02 3.929863899965217590e+10 4.776818042997486025e+00
5.045920695127715377e-02 4.251224659485575104e+10 4.748610482732402716e+00
5.179874878079386569e-02 4.598864379394480133e+10 4.720835949147775601e+00
5.317385146077652919e-02 4.974931995859893799e+10 4.692495965550294912e+00
5.458545902601223687e-02 5.381752172193700409e+10 4.664292742631942268e+00
5.603454057260324334e-02 5.821839668766252899e+10 4.636056332671897096e+00
5.752209092327028456e-02 6.297914888006571198e+10 4.607865456047346875e+00
5.904913131031767209e-02 6.812920690579613495e+10 4.579764021660297502e+00
6.061671007672933542e-02 7.370040586690025330e+10 4.551646830584716419e+00
6.222590339587662916e-02 7.972718414961798096e+10 4.523579008074163355e+00
6.387781601033223899e-02 8.624679630538960266e+10 4.495532571055142590e+00
6.557358199029765522e-02 9.329954333999900818e+10 4.467538869142256175e+00
6.731436551216440911e-02 1.009290218343843536e+11 4.439619862794739191e+00
6.910136165774367900e-02 1.091823934370579987e+11 4.411768032577416676e+00
7.093579723471354903e-02 1.181106763940059357e+11 4.383958225735717917e+00
7.281893161884618604e-02 1.277690609181566772e+11 4.356183900184748659e+00
7.475205761859379794e-02 1.382172503478786926e+11 4.328446146494178137e+00
7.673650236262705149e-02 1.495198302033805847e+11 4.300752828981088349e+00
7.877362821093460143e-02 1.617466674223338318e+11 4.272958992881080498e+00
8.086483369010971645e-02 1.749733422425964661e+11 4.245344616090670264e+00
8.301155445346626582e-02 1.892816154017242432e+11 4.217872821905054970e+00
8.521526426664255416e-02 2.047599335412607422e+11 4.190471481948397248e+00
8.747747601937000406e-02 2.215039759399660950e+11 4.163098256890940263e+00
8.979974276410181144e-02 2.396172459556223145e+11 4.135806240971736436e+00
9.218365878221330967e-02 2.592117108314056091e+11 4.108519450712969423e+00
9.463086067850751126e-02 2.804084938218014526e+11 4.081292291727334209e+00
9.714302850477614382e-02 3.033386229164338379e+11 4.054136434549498347e+00
9.972188691318768783e-02 3.281438407900477905e+11 4.027032047169019080e+00
1.023692063402950603e-01 3.549774809853616333e+11 3.999992420821248285e+00
1.050868042224746418e-01 3.840054157449072876e+11 3.972992841904646522e+00
1.078765462436316463e-01 4.154070813508866577e+11 3.946055661207612086e+00
1.107403476160287170e-01 4.493765873111924438e+11 3.919182887757112876e+00
1.136801743951163929e-01 4.861239162480230103e+11 3.892364144699819839e+00
1.166980448292682521e-01 5.258762219062067261e+11 3.865603406088282679e+00
1.197960307453482254e-01 5.688792333048912354e+11 3.838914732257848517e+00
1.229762589710595433e-01 6.153987737123441162e+11 3.812273289768164375e+00
1.262409127950539223e-01 6.657224038334410400e+11 3.785694042531274395e+00
1.295922334658015096e-01 7.201611993671834717e+11 3.759172941145093816e+00
1.330325217302515128e-01 7.790516739222396240e+11 3.732714628955829728e+00
1.365641394133401409e-01 8.427578591770213623e+11 3.706317751201081201e+00
1.401895110394292820e-01 9.116735551427994385e+11 3.679983012210292781e+00
1.439111254967895548e-01 9.862247644398736572e+11 3.653709021680516589e+00
1.477315377462709300e-01 1.066872325634295288e+12 3.627501102451801795e+00
1.516533705753330130e-01 1.154114761913102783e+12 3.601352405221345254e+00
1.556793163986395223e-01 1.248491362707177002e+12 3.575269636928764427e+00
1.598121391064538377e-01 1.350585517310787109e+12 3.549251350679322847e+00
1.640546759621033246e-01 1.461028321104590576e+12 3.523295901152348808e+00
1.684098395498156431e-01 1.580502476673970947e+12 3.497402731316099800e+00
1.728806197742651374e-01 1.709746513937518311e+12 3.471638604091173530e+00
1.774700859132000985e-01 1.849559355372338623e+12 3.445814030895459013e+00
1.821813887245621322e-01 2.000805254556204102e+12 3.420118079664875577e+00
1.870177626095428647e-01 2.164419138554126953e+12 3.394488821511448595e+00
1.919825278330629381e-01 2.341412387173328613e+12 3.368925889046033628e+00
1.970790928031992684e-01 2.532879084811145508e+12 3.343430595811814232e+00
2.023109564111232328e-01 2.740002783541623535e+12 3.318001353726973246e+00
2.076817104331573904e-01 2.964063819246866699e+12 3.292638573486598386e+00
2.131950419966005261e-01 3.206447226017884766e+12 3.267343862703026236e+00
2.188547361110120826e-01 3.468651297747751953e+12 3.242116085001100600e+00
2.246646782666946451e-01 3.752296849840633301e+12 3.216958313881893794e+00
2.306288571021595513e-01 4.059137238288019531e+12 3.191862184809412639e+00
2.367513671424040511e-01 4.391069198044993652e+12 3.166843294602901260e+00
2.430364116098832350e-01 4.750144567704160156e+12 3.141895018388102478e+00
2.494883053101039638e-01 5.138582972943204102e+12 3.117024013667001547e+00
2.561114775938224120e-01 5.558785547148905273e+12 3.092215909180237698e+00
2.629104753978805942e-01 6.013349774031780273e+12 3.067477708173129702e+00
2.698899663667665427e-01 6.505085543980867188e+12 3.042810099991077433e+00
2.770547420570428909e-01 7.037032523411157227e+12 3.018214357246507884e+00
2.844097212268447139e-01 7.612478944472441406e+12 2.993691119364421560e+00
2.919599532127024055e-01 8.234981931268030273e+12 2.969239874252360689e+00
2.997106213960090138e-01 8.908389488230039062e+12 2.944864441119876552e+00
3.076670467615137405e-01 9.636864286572599609e+12 2.920554279127075326e+00
3.158346915502808216e-01 1.042490939585872852e+13 2.896325442169996656e+00
3.242191630096245558e-01 1.127739611974090039e+13 2.872169939729513288e+00
3.328262172425943133e-01 1.219959410794199219e+13 2.848095399118410143e+00
3.416617631596507443e-01 1.319720393061374414e+13 2.824088188078704320e+00
3.507318665352486819e-01 1.427639231643156445e+13 2.800156134055943102e+00
3.600427541721092917e-01 1.544383027224979492e+13 2.776301187932479042e+00
3.696008181760407907e-01 1.670673431995428125e+13 2.752522390400050867e+00
3.794126203442448331e-01 1.807291110541827734e+13 2.728820840475000509e+00
3.894848966701174864e-01 1.955080565531166797e+13 2.705196963007002964e+00
3.998245619676396023e-01 2.114955358006337500e+13 2.681642390784042984e+00
4.104387146185322077e-01 2.287903754566991016e+13 2.658182368488282155e+00
4.213346414454336997e-01 2.474994836343046484e+13 2.634787970831785398e+00
4.325198227144446683e-01 2.677385107523487500e+13 2.611467350446674551e+00
4.440019372704778200e-01 2.896325644291158984e+13 2.588242303005817035e+00
4.557888678089331846e-01 3.133169828354621875e+13 2.565069884675116541e+00
4.678887062873233749e-01 3.389381712882034766e+13 2.541996351286585298e+00
4.803097594805595394e-01 3.666545072551021875e+13 2.519002941185445543e+00
4.930605546837136810e-01 3.966373193657475781e+13 2.496109890087540251e+00
5.061498455661740392e-01 4.290719464800928125e+13 2.473272991482006855e+00
5.195866181812092144e-01 4.641588833612778125e+13 2.450531465120635133e+00
5.333800971350679543e-01 5.021150200347197656e+13 2.427864650580258132e+00
5.475397519198527130e-01 5.431749824945825000e+13 2.405307866029450459e+00
5.620753034145097304e-01 5.875925830451941406e+13 2.382779460877309408e+00
5.769967305584010608e-01 6.356423892427086719e+13 2.360362780620187895e+00
5.923142772020424385e-01 6.876214211354375000e+13 2.338039847863744303e+00
6.080384591397058891e-01 7.438509872943364062e+13 2.315785106486098144e+00
6.241800713287157798e-01 8.046786709830762500e+13 2.293630154310389635e+00
6.407501953004001161e-01 8.704804787452367188e+13 2.271554147162573312e+00
6.577602067677750242e-01 9.416631646900850000e+13 2.249558434698146758e+00
6.752217834351961212e-01 1.018666744844563281e+14 2.227654591874485668e+00
6.931469130153269376e-01 1.101967217113915469e+14 2.205838053290659406e+00
7.115479014589416451e-01 1.192079503664453281e+14 2.184113011893186407e+00
7.304373814031950296e-01 1.289560633916741406e+14 2.162470535269393590e+00
7.498283208441770542e-01 1.395013187824959375e+14 2.140919989543577984e+00
7.697340320396961477e-01 1.509089020727043750e+14 2.119460813035095370e+00
7.901681806483997761e-01 1.632493292790763125e+14 2.098092345095138977e+00
8.111447951115173804e-01 1.765988827963819688e+14 2.076812351909229193e+00
8.326782762836612006e-01 1.910400829372816562e+14 2.055622655922957343e+00
8.547834073192889237e-01 2.066621980319299688e+14 2.034523484534422000e+00
8.774753638216290508e-01 2.235617962404774688e+14 2.013517463851239864e+00
9.007697242610317456e-01 2.418433424895000938e+14 1.992604081629193002e+00
9.246824806698865640e-01 2.616198442223104688e+14 1.971785490611265068e+00
9.492300496214669536e-01 2.830135499548738750e+14 1.951062312643381702e+00
9.744292835002307251e-01 3.061567049554478125e+14 1.930433809389935362e+00
1.000297482071304866e+00 3.311923687191747500e+14 1.909899975967914276e+00
1.026852404357113446e+00 3.582752992908625625e+14 1.889461762120135724e+00
1.054112280829296866e+00 3.875729099023951875e+14 1.869120223292567884e+00
1.082095825924279220e+00 4.192663038382150000e+14 1.848874985438386798e+00
1.110822250891097207e+00 4.535513939259252500e+14 1.828727892727933568e+00
1.140311276980295663e+00 4.906401135721307500e+14 1.808680274405165322e+00
1.170583148982954125e+00 5.307617268295508125e+14 1.788732224214876876e+00
1.201658649129124568e+00 5.741642455935717500e+14 1.768885265664404960e+00
1.233559111355239546e+00 6.211159626886642500e+14 1.749139503819622687e+00
1.266306435950280251e+00 6.719071103214418750e+14 1.729494748694252459e+00
1.299923104590743117e+00 7.268516541520687500e+14 1.709951627553188969e+00
1.334432195774753138e+00 7.862892340741128750e+14 1.690510796769812307e+00
1.369857400665906777e+00 8.505872636997661250e+14 1.671173276497182725e+00
1.406223039357708648e+00 9.201432015283841250e+14 1.651940309766265491e+00
1.443554077569795036e+00 9.953870078376240000e+14 1.632812973453090954e+00
1.481876143787389521e+00 1.076783802484441375e+15 1.613792475323886366e+00
1.521215546855750445e+00 1.164836740045128500e+15 1.594879278200143746e+00
1.561599294041708941e+00 1.260090120067127250e+15 1.576073834931408735e+00
1.603055109574689441e+00 1.363132751658637250e+15 1.557376294284382512e+00
1.645611453679923786e+00 1.474601593214190750e+15 1.538785699422927644e+00
1.689297542116955375e+00 1.595185689775254750e+15 1.520306571558400988e+00
1.734143366236831740e+00 1.725630432364620250e+15 1.501936500296101151e+00
1.780179713571742761e+00 1.866742165623645250e+15 1.483677985747588357e+00
1.827438188971264976e+00 2.019393172234537000e+15 1.465532012865599754e+00
1.875951236299713276e+00 2.184527064938884750e+15 1.447499650724101361e+00
1.925752160709474303e+00 2.363164619483147500e+15 1.429580653048223127e+00
1.976875151505649297e+00 2.556410084547591500e+15 1.411776587317604026e+00
2.029355305617682514e+00 2.765458007663459500e+15 1.394086501987973348e+00
2.083228651694076561e+00 2.991600619312755500e+15 1.376511187772808231e+00
2.138532174836770050e+00 3.236235820855606000e+15 1.359051034775407008e+00
2.195303841992124916e+00 3.500875825662478500e+15 1.341707378659945604e+00
2.253582628015985634e+00 3.787156506866568500e+15 1.324478360590445325e+00
2.313408542430663406e+00 4.096847509519341500e+15 1.307373690215587914e+00
2.374822656892257910e+00 4.431863189657748500e+15 1.290383245591450789e+00
2.437867133387160212e+00 4.794274447902953000e+15 1.273515181298836341e+00
2.502585253177059599e+00 5.186321530739801000e+15 1.256764527668441378e+00
2.569021446512384177e+00 5.610427878608511000e+15 1.240132518381191984e+00
2.637221323134538942e+00 6.069215106410437000e+15 1.223619548854962824e+00
2.707231703587866800e+00 6.565519209029828000e+15 1.207225608324879795e+00
2.779100651362873098e+00 7.102408092046361000e+15 1.190951822045024588e+00
2.852877505892757348e+00 7.683200536004499000e+15 1.174798444759229454e+00
2.928612916425877621e+00 8.311486711467113000e+15 1.158765996320513247e+00
3.006358876797455615e+00 8.991150371667685000e+15 1.142853922315080428e+00
3.086168761124366000e+00 9.726392859944842000e+15 1.127063905989566184e+00
3.168097360447491351e+00 1.052175908036104200e+16 1.111393526663631670e+00
3.252200920346846935e+00 1.138216559204328800e+16 1.095842226427820920e+00
3.338537179555278289e+00 1.231293100091102400e+16 1.080410399818449108e+00
3.427165409597205947e+00 1.331980883665737600e+16 1.065098358760050212e+00
3.518146455479692847e+00 1.440902311821356200e+16 1.049905455652276887e+00
3.611542777463736975e+00 1.558730682754423400e+16 1.034832373425346619e+00
3.707418493944437010e+00 1.686194352959924000e+16 1.019879223916586142e+00
3.805839425469531356e+00 1.824081239569645200e+16 1.005045729057238768e+00
3.906873139926497096e+00 1.973243690864753200e+16 9.903316866760325521e-01
4.010588998929199178e+00 2.134603755069697200e+16 9.757358232395042519e-01
4.117058205436006091e+00 2.309158879996621600e+16 9.612577960788754039e-01
4.226353852631997476e+00 2.497988078772554800e+16 9.468973903653775670e-01
4.338550974108881242e+00 2.702258599762935600e+16 9.326548102763262404e-01
4.453726595376987341e+00 2.923233141921496000e+16 9.185304633063618995e-01
4.571959786744800525e+00 3.162277660168379200e+16 9.045248057077438508e-01
