#  R_hMpc M_hMsun sigma
1.637721229101861964e-01 4.391069198044998535e+12 2.060393248982854253e+00
1.681197855549592668e-01 4.750144567704165039e+12 2.045256025721473581e+00
1.725828657087496443e-01 5.138582972943208008e+12 2.030195024524664493e+00
1.771644273630570143e-01 5.558785547148912109e+12 2.015097010778954978e+00
1.818676158492402717e-01 6.013349774031786133e+12 2.000074849066463489e+00
1.866956599978486508e-01 6.505085543980871094e+12 1.985091823585948489e+00
1.916518743552765025e-01 7.037032523411164062e+12 1.970147504285675755e+00
1.967396614592644977e-01 7.612478944472450195e+12 1.955242717523938856e+00
2.019625141748078168e-01 8.234981931268038086e+12 1.940376624097063463e+00
2.073240180920758735e-01 8.908389488230052734e+12 1.925549226655005830e+00
2.128278539879902009e-01 9.636864286572607422e+12 1.910761649997059886e+00
2.184778003531494539e-01 1.042490939585874023e+13 1.896013132953382474e+00
2.242777359858364183e-01 1.127739611974091016e+13 1.881305577503331605e+00
2.302316426548893791e-01 1.219959410794200586e+13 1.866633994032061539e+00
2.363436078332631640e-01 1.319720393061375977e+13 1.852007540869239577e+00
2.426178275041596943e-01 1.427639231643157812e+13 1.837422355256893569e+00
2.490586090416520570e-01 1.544383027224981445e+13 1.822882309594104244e+00
2.556703741677801567e-01 1.670673431995430469e+13 1.808379106633742905e+00
2.624576619881499595e-01 1.807291110541829297e+13 1.793916749466262672e+00
2.694251321081175821e-01 1.955080565531169531e+13 1.779495555352758718e+00
2.765775678316985675e-01 2.114955358006339453e+13 1.765116394172952630e+00
2.839198794454004249e-01 2.287903754566993750e+13 1.750779526646883300e+00
2.914571075892293806e-01 2.474994836343048828e+13 1.736484738651814741e+00
2.991944267171875449e-01 2.677385107523490234e+13 1.722234257732695450e+00
3.071371486496375924e-01 2.896325644291162500e+13 1.708021908590746651e+00
3.152907262199695637e-01 3.133169828354625391e+13 1.693857137461139972e+00
3.236607570180785043e-01 3.389381712882038672e+13 1.679735212774440711e+00
3.322529872332183887e-01 3.666545072551025781e+13 1.665660518273185620e+00
3.410733155988726062e-01 3.966373193657478906e+13 1.651625305061504845e+00
3.501277974423505635e-01 4.290719464800932031e+13 1.637633896065061379e+00
3.594226488418871268e-01 4.641588833612784375e+13 1.623687532289365354e+00
3.689642508941010091e-01 5.021150200347200781e+13 1.609785676373890917e+00
3.787591540947433111e-01 5.431749824945828125e+13 1.595928922624143320e+00
3.888140828357395384e-01 5.875925830451944531e+13 1.582117623116631178e+00
3.991359400216154540e-01 6.356423892427091406e+13 1.568352378097598754e+00
4.097318118084763983e-01 6.876214211354382031e+13 1.554629740356701095e+00
4.206089724687913645e-01 7.438509872943371875e+13 1.540955439037124064e+00
4.317748893853218251e-01 8.046786709830770312e+13 1.527319872701152770e+00
4.432372281776271739e-01 8.704804787452373438e+13 1.513741573681330443e+00
4.550038579646601966e-01 9.416631646900856250e+13 1.500193992140937516e+00
4.670828567670723408e-01 1.018666744844564531e+14 1.486721273908399477e+00
4.794825170529301017e-01 1.101967217113916406e+14 1.473261469348090991e+00
4.922113514306590831e-01 1.192079503664454219e+14 1.459876939112015215e+00
5.052780984931122266e-01 1.289560633916742969e+14 1.446525456797355114e+00
5.186917288167856022e-01 1.395013187824960469e+14 1.433229717966746142e+00
5.324614511202955258e-01 1.509089020727045000e+14 1.419977615763711620e+00
5.465967185863401800e-01 1.632493292790764688e+14 1.406790099848727715e+00
5.611072353514954258e-01 1.765988827963820938e+14 1.393618525938783437e+00
5.760029631682954676e-01 1.910400829372819688e+14 1.380512577103979233e+00
5.912941282441661617e-01 2.066621980319300938e+14 1.367461415945172121e+00
6.069912282619182031e-01 2.235617962404776562e+14 1.354449935993645271e+00
6.231050395866121194e-01 2.418433424895002812e+14 1.341496924120033851e+00
6.396466246637395603e-01 2.616198442223107188e+14 1.328590022025963213e+00
6.566273396138094798e-01 2.830135499548742500e+14 1.315730024290808320e+00
6.740588420285478222e-01 3.061567049554481250e+14 1.302923714250571408e+00
6.919530989740582116e-01 3.311923687191749375e+14 1.290168395276043434e+00
7.103223952064471325e-01 3.582752992908628750e+14 1.277466539855573791e+00
7.291793416055513122e-01 3.875729099023957500e+14 1.264812476362977112e+00
7.485368838325475727e-01 4.192663038382155000e+14 1.252214535847155030e+00
7.684083112174047159e-01 4.535513939259256875e+14 1.239666056978323105e+00
7.888072658822662397e-01 4.906401135721311875e+14 1.227172908258080675e+00
8.097477521070355344e-01 5.307617268295513125e+14 1.214731104791034744e+00
8.312441459435829794e-01 5.741642455935725000e+14 1.202342057715195978e+00
8.533112050851870967e-01 6.211159626886650000e+14 1.190005481076777505e+00
8.759640789979822317e-01 6.719071103214426250e+14 1.177724098200154002e+00
8.992183193213565406e-01 7.268516541520696250e+14 1.165496374023135884e+00
9.230898905444578917e-01 7.862892340741136250e+14 1.153324187210910123e+00
9.475951809661300462e-01 8.505872636997670000e+14 1.141207664966377378e+00
9.727510139457932192e-01 9.201432015283855000e+14 1.129146459223940635e+00
9.985746594530111597e-01 9.953870078376251250e+14 1.117140596671714947e+00
1.025083845923664860e+00 1.076783802484442625e+15 1.105190613016265866e+00
1.052296772430863170e+00 1.164836740045129750e+15 1.093297106904590033e+00
1.080232121178963611e+00 1.260090120067128250e+15 1.081459979580305708e+00
1.108909070329274549e+00 1.363132751658638250e+15 1.069679915331449571e+00
1.138347307166228006e+00 1.474601593214192250e+15 1.057957937041871244e+00
1.168567041613089330e+00 1.595185689775256750e+15 1.046295552466973033e+00
1.199589020106465176e+00 1.725630432364622000e+15 1.034689813028865091e+00
1.231434539839131093e+00 1.866742165623647000e+15 1.023144356194742643e+00
1.264125463380971759e+00 2.019393172234539000e+15 1.011658159485046227e+00
1.297684233688065181e+00 2.184527064938886750e+15 1.000230898964544979e+00
1.332133889510202618e+00 2.363164619483150500e+15 9.888636087864540736e-01
1.367498081207441984e+00 2.556410084547594500e+15 9.775566823787666948e-01
1.403801086986545599e+00 2.765458007663462000e+15 9.663108095650945195e-01
1.441067829568434489e+00 2.991600619312759000e+15 9.551266344270410436e-01
1.479323893298126524e+00 3.236235820855610000e+15 9.440049661706519935e-01
1.518595541708885222e+00 3.500875825662482000e+15 9.329458138055304328e-01
1.558909735552654219e+00 3.787156506866572500e+15 9.219497281053571358e-01
1.600294151309128221e+00 4.096847509519346000e+15 9.110167051810867944e-01
1.642777200186200881e+00 4.431863189657754000e+15 9.001461686551620600e-01
1.686388047624818087e+00 4.794274447902958000e+15 8.893407474204987340e-01
1.731156633321611071e+00 5.186321530739808000e+15 8.785991342659308367e-01
1.777113691783086313e+00 5.610427878608517000e+15 8.679224647627616918e-01
1.824290773425469414e+00 6.069215106410443000e+15 8.573116413635504252e-01
1.872720266234669362e+00 6.565519209029833000e+15 8.467669420613124220e-01
1.922435418001267049e+00 7.102408092046369000e+15 8.362890016230364321e-01
1.973470359145778286e+00 7.683200536004508000e+15 8.258779389952518590e-01
2.025860126149839679e+00 8.311486711467120000e+15 8.155333748799734606e-01
2.079640685609443373e+00 8.991150371667693000e+15 8.052562349415093301e-01
2.134848958926710338e+00 9.726392859944850000e+15 7.950461681522252855e-01
2.191522847657142670e+00 1.052175908036105400e+16 7.849041645362795361e-01
2.249701259529782948e+00 1.138216559204329800e+16 7.748308668512077224e-01
2.309424135158138380e+00 1.231293100091103400e+16 7.648267355517350818e-01
2.370732475460174626e+00 1.331980883665738600e+16 7.548920904426174028e-01
2.433668369806253118e+00 1.440902311821357800e+16 7.450269917381173723e-01
2.498275024914309306e+00 1.558730682754424600e+16 7.352315219744348651e-01
2.564596794512095990e+00 1.686194352959926200e+16 7.255054604246620187e-01
2.632679209786882968e+00 1.824081239569647200e+16 7.158488036922520115e-01
2.702569010643518954e+00 1.973243690864755600e+16 7.062618626746947070e-01
2.774314177792265745e+00 2.134603755069700000e+16 6.967450743538794455e-01
2.847963965688504739e+00 2.309158879996623600e+16 6.872986440486248405e-01
2.923568936346873759e+00 2.497988078772556800e+16 6.779228875122180753e-01
3.001180994053087581e+00 2.702258599762937200e+16 6.686176238257898197e-01
3.080853420997223591e+00 2.923233141921500400e+16 6.593834648920340324e-01
3.162640913852991620e+00 3.162277660168379200e+16 6.502192653224458940e-01
