#  R_hMpc M_hMsun sigma
3.348598024934165696e-02 9.548159797274038315e+09 6.380966709230286860e+00
3.437493340490105354e-02 1.032895118409559059e+10 6.345313657395871942e+00
3.528748562212433160e-02 1.117359101948510361e+10 6.309745838833933362e+00
3.622426338589193606e-02 1.208730044759620476e+10 6.274254242953572813e+00
3.718590981239416199e-02 1.307572756651621437e+10 6.239909750607544048e+00
3.817308509064289840e-02 1.414498234200457001e+10 6.204369922647050117e+00
3.918646693570421169e-02 1.530167437626789093e+10 6.168947313163005930e+00
4.022675105396302658e-02 1.655295376523968315e+10 6.132842469014324394e+00
4.129465162073907292e-02 1.790655529692379761e+10 6.082003669338075014e+00
4.239090177058212061e-02 1.937084626401398087e+10 6.050626589291071333e+00
4.351625410058321958e-02 2.095487818634361649e+10 6.017736205297951280e+00
4.467148118704725168e-02 2.266844276288783264e+10 5.984122610416713783e+00
4.585737611588149715e-02 2.452213239918542480e+10 5.950104342966831439e+00
4.707475302706475018e-02 2.652740568433174133e+10 5.915829131812798458e+00
4.832444767357019916e-02 2.869665822228791809e+10 5.881389225996331405e+00
4.960731799512603513e-02 3.104329925535076904e+10 5.846840085952698551e+00
5.092424470720796625e-02 3.358183455343217468e+10 5.812223638932174197e+00
5.227613190566746115e-02 3.632795608152731323e+10 5.778114429451376211e+00
5.366390768741113870e-02 3.929863899965221405e+10 5.743493719201961945e+00
5.508852478755738025e-02 4.251224659485579681e+10 5.708793671010607973e+00
5.655096123350777937e-02 4.598864379394485474e+10 5.674191949873113039e+00
5.805222101638164017e-02 4.974931995859899902e+10 5.639638348195789241e+00
5.959333478027566827e-02 5.381752172193704224e+10 5.605171977967826180e+00
6.117536052982126826e-02 5.821839668766259003e+10 5.570710280955484706e+00
6.279938435652523965e-02 6.297914888006576538e+10 5.536290483917297500e+00
6.446652118439273604e-02 6.812920690579622650e+10 5.501908159979798540e+00
6.617791553534441151e-02 7.370040586690034485e+10 5.467603584176569775e+00
6.793474231495304216e-02 7.972718414961808777e+10 5.433391779347700457e+00
6.973820761903889998e-02 8.624679630538967896e+10 5.399251333718384949e+00
7.158954956167831729e-02 9.329954333999913025e+10 5.365156543006332157e+00
7.349003912519296022e-02 1.009290218343844757e+11 5.331106152702188794e+00
7.544098103270389932e-02 1.091823934370581818e+11 5.297100659358612518e+00
7.744371464384963710e-02 1.181106763940061188e+11 5.263197370898431871e+00
7.949961487428253148e-02 1.277690609181567841e+11 5.229104000883714853e+00
8.161009313957506839e-02 1.382172503478788452e+11 5.195275719438078532e+00
8.377659832418432595e-02 1.495198302033807373e+11 5.161577150696726513e+00
8.600061777613933478e-02 1.617466674223339233e+11 5.128002879687511673e+00
8.828367832813437122e-02 1.749733422425966187e+11 5.094502310606689122e+00
9.062734734572955309e-02 1.892816154017244873e+11 5.060996327911229997e+00
9.303323380337774617e-02 2.047599335412610168e+11 5.027551113270103400e+00
9.550298938901671808e-02 2.215039759399663391e+11 4.994189085687095186e+00
9.803830963798547404e-02 2.396172459556225281e+11 4.960907795053718594e+00
1.006409350970418892e-01 2.592117108314057922e+11 4.927684414128850499e+00
1.033126525192822887e-01 2.804084938218018188e+11 4.894537603502209677e+00
1.060552960907821946e-01 3.033386229164341431e+11 4.861447174861028842e+00
1.088707486898005811e-01 3.281438407900480347e+11 4.828451294116725023e+00
1.117609431794128610e-01 3.549774809853619995e+11 4.795501314638348944e+00
1.147278637344588403e-01 3.840054157449077148e+11 4.762627757179375365e+00
1.177735472037173270e-01 4.154070813508869629e+11 4.729844896165640300e+00
1.209000845082427583e-01 4.493765873111928711e+11 4.697122593350925079e+00
1.241096220768231478e-01 4.861239162480236206e+11 4.664472757011291826e+00
1.274043633195450220e-01 5.258762219062072754e+11 4.631893718064486798e+00
1.307865701404779257e-01 5.688792333048914795e+11 4.599396037981981600e+00
1.342585644905150422e-01 6.153987737123447266e+11 4.566970178150833171e+00
1.378227299614382118e-01 6.657224038334416504e+11 4.534620613435841996e+00
1.414815134222999482e-01 7.201611993671842041e+11 4.502342918344205636e+00
1.452374266992465246e-01 7.790516739222406006e+11 4.470148487031569751e+00
1.490930482999359707e-01 8.427578591770220947e+11 4.438028766819594573e+00
1.530510251837337021e-01 9.116735551428009033e+11 4.405986840200049492e+00
1.571140745789012805e-01 9.862247644398750000e+11 4.374019820668733516e+00
1.612849858480272514e-01 1.066872325634296021e+12 4.342134815638866385e+00
1.655666224029785916e-01 1.154114761913104004e+12 4.310325528733308431e+00
1.699619236706884640e-01 1.248491362707177979e+12 4.278595170471405140e+00
1.744739071111306716e-01 1.350585517310788330e+12 4.246945955135656980e+00
1.791056702888644270e-01 1.461028321104591797e+12 4.215375525779630372e+00
1.838603929995725195e-01 1.580502476673971924e+12 4.183886754575519618e+00
1.887413394530536859e-01 1.709746513937520264e+12 4.152480666714596147e+00
1.937518605141654859e-01 1.849559355372340088e+12 4.121155678701629022e+00
1.988953960032589785e-01 2.000805254556206299e+12 4.089913453933555765e+00
2.041754770576821310e-01 2.164419138554129150e+12 4.058751525610340138e+00
2.095957285559741923e-01 2.341412387173331055e+12 4.027672948869823522e+00
2.151598716064159478e-01 2.532879084811147949e+12 3.996676570946895879e+00
2.208717261016428790e-01 2.740002783541625488e+12 3.965763535936123851e+00
2.267352133410754922e-01 2.964063819246869141e+12 3.934935951520956543e+00
2.327543587229684297e-01 3.206447226017887207e+12 3.904184257695781479e+00
2.389332945079245540e-01 3.468651297747755859e+12 3.873531384878930783e+00
2.452762626557720149e-01 3.752296849840638184e+12 3.842967631951899943e+00
2.517876177377531000e-01 4.059137238288024902e+12 3.812483233018571838e+00
2.584718299260213570e-01 4.391069198044998535e+12 3.782084364425285283e+00
2.653334880625027314e-01 4.750144567704166992e+12 3.751773019322272695e+00
2.723773028092245641e-01 5.138582972943210938e+12 3.721548107831769592e+00
2.796081098822765232e-01 5.558785547148913086e+12 3.691411471775388087e+00
2.870308733716247507e-01 6.013349774031788086e+12 3.661363160025343788e+00
2.946506891490558999e-01 6.505085543980874023e+12 3.631405423363659679e+00
3.024727883665919714e-01 7.037032523411163086e+12 3.601530761817605786e+00
3.105025410477791903e-01 7.612478944472449219e+12 3.571754280309013208e+00
3.187454597743130114e-01 8.234981931268035156e+12 3.542068023324240755e+00
3.272072034705328369e-01 8.908389488230050781e+12 3.512480794961004182e+00
3.358935812883843686e-01 9.636864286572603516e+12 3.482976404777150314e+00
3.448105565955156271e-01 1.042490939585874219e+13 3.453562804941221032e+00
3.539642510692440069e-01 1.127739611974091211e+13 3.424241082000504477e+00
3.633609488992087244e-01 1.219959410794200781e+13 3.395015046117131785e+00
3.730071011015878013e-01 1.319720393061375977e+13 3.365882663489764948e+00
3.829093299478477097e-01 1.427639231643158398e+13 3.336845238038356865e+00
3.930744335110612497e-01 1.544383027224981445e+13 3.307904909531927284e+00
4.035093903329166065e-01 1.670673431995429883e+13 3.279054787522145631e+00
4.142213642146233554e-01 1.807291110541829688e+13 3.250303876434563755e+00
4.252177091350010651e-01 1.955080565531169141e+13 3.221634683442390124e+00
4.365059742991283520e-01 2.114955358006339453e+13 3.193085034973394354e+00
4.480939093210206670e-01 2.287903754566993359e+13 3.164621508065998956e+00
4.599894695438905834e-01 2.474994836343048438e+13 3.136234351613209625e+00
4.722008215016453847e-01 2.677385107523490234e+13 3.107968243515047302e+00
4.847363485253731730e-01 2.896325644291162500e+13 3.079823135214292851e+00
4.976046564986612575e-01 3.133169828354625000e+13 3.051756885009631493e+00
5.108145797657047682e-01 3.389381712882038672e+13 3.023781432631683863e+00
5.243751871962549771e-01 3.666545072551025781e+13 2.995923036942739870e+00
5.382957884115747715e-01 3.966373193657478906e+13 2.968156519507723523e+00
5.525859401756765266e-01 4.290719464800933594e+13 2.940491763500473699e+00
5.672554529562257031e-01 4.641588833612782812e+13 2.912929678399341249e+00
5.823143976596177884e-01 5.021150200347203906e+13 2.885471446105157600e+00
5.977731125448528804e-01 5.431749824945828125e+13 2.858117776546079014e+00
6.136422103209518975e-01 5.875925830451946875e+13 2.830868476837598013e+00
6.299325854327862961e-01 6.356423892427090625e+13 2.803730976910644657e+00
6.466554215403294004e-01 6.876214211354382031e+13 2.776690647035460646e+00
6.638221991964555757e-01 7.438509872943368750e+13 2.749749835630900030e+00
6.814447037285626951e-01 8.046786709830770312e+13 2.722921345972546536e+00
6.995350333294310108e-01 8.704804787452375000e+13 2.696199338181639149e+00
7.181056073628662162e-01 9.416631646900857812e+13 2.669587400676270761e+00
7.371691748898369090e-01 1.018666744844564375e+14 2.643084133296297544e+00
7.567388234209504461e-01 1.101967217113916719e+14 2.616690181857423081e+00
7.768279879012884859e-01 1.192079503664454375e+14 2.590410319450340726e+00
7.974504599337534083e-01 1.289560633916742969e+14 2.564235296282181054e+00
8.186203972472752000e-01 1.395013187824960625e+14 2.538175686935776110e+00
8.403523334163702785e-01 1.509089020727045312e+14 2.512223767503130034e+00
8.626611878387188126e-01 1.632493292790764688e+14 2.486384637931010833e+00
8.855622759776246022e-01 1.765988827963820938e+14 2.460659926367144923e+00
9.090713198763819003e-01 1.910400829372819062e+14 2.435050548951521066e+00
9.332044589517584088e-01 2.066621980319301250e+14 2.409556591650748203e+00
9.579782610740230631e-01 2.235617962404777500e+14 2.384178950545018605e+00
9.834097339411139727e-01 2.418433424895003438e+14 2.358918184305794696e+00
1.009516336754749277e+00 2.616198442223107188e+14 2.333773600766288148e+00
1.036315992206511938e+00 2.830135499548741875e+14 2.308746765657437638e+00
1.063827098782129665e+00 3.061567049554482500e+14 2.283838242056384971e+00
1.092068543392388014e+00 3.311923687191748750e+14 2.259048967369332139e+00
1.121059714339366353e+00 3.582752992908629375e+14 2.234380141374082029e+00
1.150820514626887059e+00 3.875729099023956875e+14 2.209833279262761963e+00
1.181371375624309827e+00 4.192663038382154375e+14 2.185409773927706745e+00
1.212733271093069387e+00 4.535513939259256875e+14 2.161116951487568993e+00
1.244927731585568687e+00 4.906401135721312500e+14 2.136934688023067519e+00
1.277976859226327422e+00 5.307617268295515000e+14 2.112883809926276335e+00
1.311903342885514689e+00 5.741642455935723750e+14 2.088956615582916232e+00
1.346730473755303192e+00 6.211159626886648750e+14 2.065155886325556356e+00
1.382482161339731785e+00 6.719071103214427500e+14 2.041482424159736908e+00
1.419182949869036481e+00 7.268516541520697500e+14 2.017937908377844813e+00
1.456858035149747321e+00 7.862892340741135000e+14 1.994523114333710989e+00
1.495533281862106101e+00 8.505872636997668750e+14 1.971239911297246961e+00
1.535235241316663002e+00 9.201432015283855000e+14 1.948088099774920146e+00
1.575991169682273485e+00 9.953870078376253750e+14 1.925068817590527059e+00
1.617829046697994988e+00 1.076783802484442625e+15 1.902181931440010798e+00
1.660777594881712504e+00 1.164836740045129750e+15 1.879428409308165460e+00
1.704866299248712469e+00 1.260090120067129000e+15 1.856808758189486985e+00
1.750125427553724355e+00 1.363132751658638500e+15 1.834324565706584531e+00
1.796586051070315104e+00 1.474601593214192500e+15 1.811977914689771652e+00
1.844280065921928280e+00 1.595185689775256250e+15 1.789769726782603820e+00
1.893240214979200031e+00 1.725630432364622250e+15 1.767701284283635044e+00
1.943500110338567399e+00 1.866742165623647750e+15 1.745772446696975733e+00
1.995094256397631716e+00 2.019393172234539250e+15 1.723983894594124378e+00
2.048058073543107316e+00 2.184527064938886250e+15 1.702335556169157327e+00
2.102427922467595245e+00 2.363164619483151000e+15 1.680827780267037053e+00
2.158241129131911684e+00 2.556410084547594500e+15 1.659462578954200129e+00
2.215536010390096067e+00 2.765458007663463000e+15 1.638240184623157347e+00
2.274351900294663498e+00 2.991600619312760000e+15 1.617162666925101577e+00
2.334729177100207664e+00 3.236235820855609500e+15 1.596230383748269421e+00
2.396709290983856100e+00 3.500875825662482500e+15 1.575444445483131561e+00
2.460334792501631007e+00 3.787156506866572500e+15 1.554803901000813005e+00
2.525649361800224479e+00 4.096847509519346000e+15 1.534309655467756439e+00
2.592697838604273830e+00 4.431863189657753500e+15 1.513960910618148414e+00
2.661526252999718345e+00 4.794274447902958000e+15 1.493756373015809213e+00
2.732181857034330363e+00 5.186321530739806000e+15 1.473701876574034175e+00
2.804713157157178394e+00 5.610427878608517000e+15 1.453793129070417578e+00
2.879169947519255590e+00 6.069215106410441000e+15 1.434032353485590328e+00
2.955603344158119317e+00 6.565519209029832000e+15 1.414419918431882195e+00
3.034065820090054544e+00 7.102408092046371000e+15 1.394955933405610304e+00
3.114611241333831604e+00 7.683200536004508000e+15 1.375639685652964239e+00
3.197294903890760320e+00 8.311486711467121000e+15 1.356470518649288026e+00
3.282173571706480164e+00 8.991150371667693000e+15 1.337447707582267498e+00
3.369305515640526050e+00 9.726392859944854000e+15 1.318571140699701827e+00
3.458750553470388400e+00 1.052175908036105200e+16 1.299841711181784820e+00
3.550570090957594349e+00 1.138216559204329800e+16 1.281258483131492820e+00
3.644827164003968445e+00 1.231293100091103400e+16 1.262822239857671613e+00
3.741586481926988395e+00 1.331980883665739000e+16 1.244533290463980091e+00
3.840914471884000925e+00 1.440902311821357800e+16 1.226390670824933693e+00
3.942879324475772940e+00 1.558730682754425000e+16 1.208394224322643540e+00
4.047551040560644964e+00 1.686194352959926200e+16 1.190542555378141021e+00
4.155001479311494883e+00 1.824081239569648000e+16 1.172835222948855005e+00
4.265304407548472732e+00 1.973243690864755600e+16 1.155272200687854633e+00
4.378535550381338126e+00 2.134603755069700000e+16 1.137853849217409508e+00
4.494772643196236039e+00 2.309158879996623200e+16 1.120580783372733480e+00
4.614095485022550847e+00 2.497988078772558000e+16 1.103453019404815327e+00
4.736585993316507093e+00 2.702258599762937600e+16 1.086473111506393030e+00
4.862328260199078933e+00 2.923233141921499600e+16 1.069637069210226610e+00
4.991408610186878647e+00 3.162277660168378800e+16 1.052946136955480450e+00
