#  R_hMpc M_hMsun sigma
1.398866764081354783e-02 3.436723387094258785e+09 3.322146480335837815e+00
1.436002515069613114e-02 3.717758065661062717e+09 3.312307696635478305e+00
1.474124109768561348e-02 4.021774078964832306e+09 3.301992611355557106e+00
1.513257719395853622e-02 4.350650703075631142e+09 3.291092936414064862e+00
1.553430209937115697e-02 4.706420890017874718e+09 3.279533125213585976e+00
1.594669160589966272e-02 5.091283834470499992e+09 3.267263334900643912e+00
1.637002882697671455e-02 5.507618568096697807e+09 3.254245740205148785e+00
1.680460439185435181e-02 5.957998665536627769e+09 3.240454738754189101e+00
1.725071664512668052e-02 6.445208152968277931e+09 3.225893303313256855e+00
1.770867185154917367e-02 6.972258717575139046e+09 3.210603363124392651e+00
1.817878440629542430e-02 7.542408324301280975e+09 3.194652608002277017e+00
1.866137705079559672e-02 8.159181354973320961e+09 3.178112133887811552e+00
1.915678109430466944e-02 8.826390394279207230e+09 3.161052545091793231e+00
1.966533664135268131e-02 9.548159797274040222e+09 3.143555214325633784e+00
2.018739282523315803e-02 1.032895118409559441e+10 3.125707280734548732e+00
2.072330804768991730e-02 1.117359101948510742e+10 3.107575885265751570e+00
2.127345022496679797e-02 1.208730044759620667e+10 3.046481121666930303e+00
2.183819704038940726e-02 1.307572756651621819e+10 3.031895953704098368e+00
2.241793620365204256e-02 1.414498234200457573e+10 3.021553453602646044e+00
2.301306571698793005e-02 1.530167437626789856e+10 3.005813656760966346e+00
2.362399414840556447e-02 1.655295376523968315e+10 2.990058667955199478e+00
2.425114091217860091e-02 1.790655529692380142e+10 2.993733457984214752e+00
2.489493655678185619e-02 1.937084626401398087e+10 2.958562210857761166e+00
2.555582306047133462e-02 2.095487818634362793e+10 2.942852974981655656e+00
2.623425413471084863e-02 2.266844276288782883e+10 2.927180772986273549e+00
2.693069553565376889e-02 2.452213239918542480e+10 2.918859728065515302e+00
2.764562538389375018e-02 2.652740568433174515e+10 2.895939100990427839e+00
2.837953449270382011e-02 2.869665822228792191e+10 2.880334344711415806e+00
2.913292670498919545e-02 3.104329925535078049e+10 2.864715556924817275e+00
2.990631923918535273e-02 3.358183455343217468e+10 2.849080436122597426e+00
3.070024304433852103e-02 3.632795608152732086e+10 2.833441266605578157e+00
3.151524316461250946e-02 3.929863899965222168e+10 2.817810543168626225e+00
3.235187911347216227e-02 4.251224659485582733e+10 2.802196954671944518e+00
3.321072525780037477e-02 4.598864379394484711e+10 2.786610159929049590e+00
3.409237121221196654e-02 4.974931995859899902e+10 2.771056348183474682e+00
3.499742224383568800e-02 5.381752172193704224e+10 2.755539342691215143e+00
3.592649968784195069e-02 5.821839668766259766e+10 2.740057655854676533e+00
3.688024137400146979e-02 6.297914888006578827e+10 2.724601597962506450e+00
3.785930206456779995e-02 6.812920690579621124e+10 2.709636716061524453e+00
3.886435390378447513e-02 7.370040586690034485e+10 2.694143978519532467e+00
3.989608687932508224e-02 7.972718414961808777e+10 2.678421882560418688e+00
4.095520929598317483e-02 8.624679630538969421e+10 2.655429689239402702e+00
4.204244826193746093e-02 9.329954333999913025e+10 2.642105365957471363e+00
4.315855018792565806e-02 1.009290218343844757e+11 2.627921833905923599e+00
4.430428129966993561e-02 1.091823934370581512e+11 2.613346614067160179e+00
4.548042816390596849e-02 1.181106763940061035e+11 2.598563529892097712e+00
4.668779822837623716e-02 1.277690609181568604e+11 2.583651741090600140e+00
4.792722037615856218e-02 1.382172503478788757e+11 2.568657416853177278e+00
4.919954549471066557e-02 1.495198302033807678e+11 2.553609168649085159e+00
5.050564706002087789e-02 1.617466674223339539e+11 2.538525824348735860e+00
5.184642173626639872e-02 1.749733422425966492e+11 2.523673089538105874e+00
5.322278999139083006e-02 1.892816154017245178e+11 2.508519570460315595e+00
5.463569672902331142e-02 2.047599335412610168e+11 2.493440802649324439e+00
5.608611193717318727e-02 2.215039759399663086e+11 2.478344336181846685e+00
5.757503135414587803e-02 2.396172459556225586e+11 2.463271925157223929e+00
5.910347715213638831e-02 2.592117108314058838e+11 2.448247003697832991e+00
6.067249863897064555e-02 2.804084938218018799e+11 2.433213377859228199e+00
6.228317297847568712e-02 3.033386229164342041e+11 2.418205922780405803e+00
6.393660592997355008e-02 3.281438407900482178e+11 2.403210310076292267e+00
6.563393260740671420e-02 3.549774809853619995e+11 2.388243520701136546e+00
6.737631825861593871e-02 3.840054157449077759e+11 2.373316810903103313e+00
6.916495906530543969e-02 4.154070813508871460e+11 2.358425590535226490e+00
7.100108296424516297e-02 4.493765873111929321e+11 2.343556499926943815e+00
7.288595049027324357e-02 4.861239162480236206e+11 2.328706411988596070e+00
7.482085564167756386e-02 5.258762219062072754e+11 2.313875867427056310e+00
7.680712676855111498e-02 5.688792333048919678e+11 2.299069756869732917e+00
7.884612748472982768e-02 6.153987737123447266e+11 2.284209784539829702e+00
8.093925760394046764e-02 6.657224038334418945e+11 2.269446875652623152e+00
8.308795410079974908e-02 7.201611993671845703e+11 2.254757382504569918e+00
8.529369209732540202e-02 7.790516739222407227e+11 2.240106800284481725e+00
8.755798587563640156e-02 8.427578591770225830e+11 2.225472270385854490e+00
8.988238991753701168e-02 9.116735551428007812e+11 2.210880040157658932e+00
9.226849997169873918e-02 9.862247644398751221e+11 2.196290909683730419e+00
9.471795414917309752e-02 1.066872325634296265e+12 2.181733995299466766e+00
9.723243404798671830e-02 1.154114761913104248e+12 2.167215130629048137e+00
9.981366590759095658e-02 1.248491362707178223e+12 2.152723590640871709e+00
1.024634217939592307e-01 1.350585517310788574e+12 2.138266508192029569e+00
1.051835208161446822e-01 1.461028321104592041e+12 2.123830990008117148e+00
1.079758303751338633e-01 1.580502476673972412e+12 2.109429228475308893e+00
1.108422674458542506e-01 1.709746513937520752e+12 2.095061517875719037e+00
1.137847998932144666e-01 1.849559355372340576e+12 2.080722765805461449e+00
1.168054478230822618e-01 2.000805254556206055e+12 2.066415035966301605e+00
1.199062849691264337e-01 2.164419138554129639e+12 2.052145894225967826e+00
1.230894401164751573e-01 2.341412387173331543e+12 2.037901836799264288e+00
1.263570985631688737e-01 2.532879084811148438e+12 2.023691326582695016e+00
1.297115036204098126e-01 2.740002783541627441e+12 2.009511747045912067e+00
1.331549581526385584e-01 2.964063819246871094e+12 1.995365789407972379e+00
1.366898261584958696e-01 3.206447226017888672e+12 1.981252649042480440e+00
1.403185343937535801e-01 3.468651297747757324e+12 1.967172799648579717e+00
1.440435740373294804e-01 3.752296849840638672e+12 1.953125470620526771e+00
1.478675024015307371e-01 4.059137238288024902e+12 1.939284635693820258e+00
1.517929446876980226e-01 4.391069198045000000e+12 1.925133015841312689e+00
1.558225957884578627e-01 4.750144567704165039e+12 1.911187862669850412e+00
1.599592221378188794e-01 5.138582972943209961e+12 1.897277244617853853e+00
1.642056636103822187e-01 5.558785547148913086e+12 1.883400189830324534e+00
1.685648354709713692e-01 6.013349774031786133e+12 1.869556465592664862e+00
1.730397303760181082e-01 6.505085543980874023e+12 1.855748460983579706e+00
1.776334204280790308e-01 7.037032523411166992e+12 1.841974589016740937e+00
1.823490592848944769e-01 7.612478944472452148e+12 1.828236315298410686e+00
1.871898843244357569e-01 8.234981931268038086e+12 1.814533959602055546e+00
1.921592188674279000e-01 8.908389488230050781e+12 1.800866814737160260e+00
1.972604744588746517e-01 9.636864286572607422e+12 1.787235877945645868e+00
2.024971532101503269e-01 1.042490939585874023e+13 1.773640251215149233e+00
2.078728502032672620e-01 1.127739611974091602e+13 1.760080168736242623e+00
2.133912559589702662e-01 1.219959410794200977e+13 1.746556497302127031e+00
2.190561589703503564e-01 1.319720393061375977e+13 1.733068678413919761e+00
2.248714483037197454e-01 1.427639231643158398e+13 1.719618207289669964e+00
2.308411162685313212e-01 1.544383027224981836e+13 1.706200754003744713e+00
2.369692611581765973e-01 1.670673431995430469e+13 1.692824612558336606e+00
2.432600900635445984e-01 1.807291110541830078e+13 1.679486228448993090e+00
2.497179217612715274e-01 1.955080565531169531e+13 1.666189158363158507e+00
2.563471896786645443e-01 2.114955358006339453e+13 1.652925713341332870e+00
2.631524449373369712e-01 2.287903754566994141e+13 1.639699654360471159e+00
2.701383594776413655e-01 2.474994836343050000e+13 1.626511355842003015e+00
2.773097292660473556e-01 2.677385107523490625e+13 1.613361502930384273e+00
2.846714775876670322e-01 2.896325644291162500e+13 1.600250429275304809e+00
2.922286584261849507e-01 3.133169828354626172e+13 1.587177864514590864e+00
2.999864599335173576e-01 3.389381712882037891e+13 1.574145654267543160e+00
3.079502079915794610e-01 3.666545072551027344e+13 1.561148800099854572e+00
3.161253698686061764e-01 3.966373193657480469e+13 1.548195069381636424e+00
3.245175579725397830e-01 4.290719464800934375e+13 1.535280636803875609e+00
3.331325337040564327e-01 4.641588833612783594e+13 1.522409503946713150e+00
3.419762114118798935e-01 5.021150200347203906e+13 1.509871228758576933e+00
3.510546624530977988e-01 5.431749824945828906e+13 1.496779472411208234e+00
3.603741193612665095e-01 5.875925830451946875e+13 1.484025813654630266e+00
3.699409801251659080e-01 6.356423892427090625e+13 1.471312853578563118e+00
3.797618125811448864e-01 6.876214211354385156e+13 1.458641226213775788e+00
3.898433589220679507e-01 7.438509872943373438e+13 1.446011120895633661e+00
4.001925403259619096e-01 8.046786709830770312e+13 1.433418072997731274e+00
4.108164617075406588e-01 8.704804787452376562e+13 1.420875576602900869e+00
4.217224165958657345e-01 9.416631646900857812e+13 1.408364416511383110e+00
4.329178921414982284e-01 1.018666744844564219e+14 1.395900260001014193e+00
4.444105742565713779e-01 1.101967217113916719e+14 1.383483451218198379e+00
4.562083528913216668e-01 1.192079503664454531e+14 1.371094803975078991e+00
4.683193274506904924e-01 1.289560633916743281e+14 1.358759019812793234e+00
4.807518123547250277e-01 1.395013187824961094e+14 1.346466067819989343e+00
4.935143427465908950e-01 1.509089020727045312e+14 1.334226842350689335e+00
5.066156803521112417e-01 1.632493292790764688e+14 1.322017603252399587e+00
5.200648194948642722e-01 1.765988827963822188e+14 1.309859360256508731e+00
5.338709932709623240e-01 1.910400829372819688e+14 1.297741033180287440e+00
5.480436798877500459e-01 2.066621980319302188e+14 1.285681510732134214e+00
5.625926091707794674e-01 2.235617962404777500e+14 1.273637399139786908e+00
5.775277692435266674e-01 2.418433424895003750e+14 1.261652930116740068e+00
5.928594133844300451e-01 2.616198442223108750e+14 1.249713984045638826e+00
6.085980670659669745e-01 2.830135499548743125e+14 1.237824262358339089e+00
6.247545351805979807e-01 3.061567049554482500e+14 1.225976157668393407e+00
6.413399094585323645e-01 3.311923687191750000e+14 1.214170624181786229e+00
6.583655760824186354e-01 3.582752992908630625e+14 1.202414478338334369e+00
6.758432235041830216e-01 3.875729099023958125e+14 1.190704240574343986e+00
6.937848504693755469e-01 4.192663038382155625e+14 1.179040702802881757e+00
7.122027742545451456e-01 4.535513939259258125e+14 1.167426096704625715e+00
7.311096391232888569e-01 4.906401135721311875e+14 1.155855640943853402e+00
7.505184250067881147e-01 5.307617268295516875e+14 1.144334402511248516e+00
7.704424564147795973e-01 5.741642455935723750e+14 1.132861989569978745e+00
7.908954115830938436e-01 6.211159626886651250e+14 1.121438070002644949e+00
8.118913318640322840e-01 6.719071103214428750e+14 1.110061469037312509e+00
8.334446313660248684e-01 7.268516541520697500e+14 1.098733159107368573e+00
8.555701068491987638e-01 7.862892340741138750e+14 1.087453275339874015e+00
8.782829478836449155e-01 8.505872636997670000e+14 1.076222911327369580e+00
9.015987472773492328e-01 9.201432015283855000e+14 1.065042702747863945e+00
9.255335117809609935e-01 9.953870078376255000e+14 1.053912893360142933e+00
9.501036730767423721e-01 1.076783802484442875e+15 1.042834108010392447e+00
9.753260990592329538e-01 1.164836740045129750e+15 1.031805954250977875e+00
1.001218105415390802e+00 1.260090120067129000e+15 1.020828360598002416e+00
1.027797467512151508e+00 1.363132751658638250e+15 1.009902145825958941e+00
1.055082432599559139e+00 1.474601593214193000e+15 9.990273096834012545e-01
1.083091732337860380e+00 1.595185689775256750e+15 9.882041209758631872e-01
1.111844595657159207e+00 1.725630432364623000e+15 9.774334343469602837e-01
1.141360761958444270e+00 1.866742165623648000e+15 9.667159538145996267e-01
1.171660494665076380e+00 2.019393172234539000e+15 9.560517289314023337e-01
1.202764595134027337e+00 2.184527064938887000e+15 9.454415664756194992e-01
1.234694416936408690e+00 2.363164619483151500e+15 9.348855166342056044e-01
1.267471880517118787e+00 2.556410084547595500e+15 9.243834775327588460e-01
1.301119488243658973e+00 2.765458007663462500e+15 9.139357904912405184e-01
1.335660339854439993e+00 2.991600619312759500e+15 9.035428035023449489e-01
1.371118148317207464e+00 3.236235820855611500e+15 8.932051001053563644e-01
1.407517256108453241e+00 3.500875825662483500e+15 8.829234011454409892e-01
1.444882651925006645e+00 3.787156506866573500e+15 8.726980270915989379e-01
1.483239987839252372e+00 4.096847509519346000e+15 8.625298830006814521e-01
1.522615596909782321e+00 4.431863189657755500e+15 8.524191209122987667e-01
1.563036511259558559e+00 4.794274447902959000e+15 8.423659777577643393e-01
1.604530480633983069e+00 5.186321530739808000e+15 8.323704612965231453e-01
1.647125991451643401e+00 5.610427878608519000e+15 8.224322848233920347e-01
1.690852286360798873e+00 6.069215106410443000e+15 8.125536555618939616e-01
1.735739384315019285e+00 6.565519209029833000e+15 8.027333602687496406e-01
1.781818101181785519e+00 7.102408092046372000e+15 7.929727537639297275e-01
1.829120070898188732e+00 7.683200536004509000e+15 7.832723085228210369e-01
1.877677767188234759e+00 8.311486711467125000e+15 7.736326414966819831e-01
1.927524525856692428e+00 8.991150371667695000e+15 7.640535955221822162e-01
1.978694567674780247e+00 9.726392859944852000e+15 7.545359635520072494e-01
2.031223021873380663e+00 1.052175908036105800e+16 7.450793771166861479e-01
2.085145950259946090e+00 1.138216559204329800e+16 7.356840980741126135e-01
2.140500371975642135e+00 1.231293100091103800e+16 7.263504267084260890e-01
2.197324288909692669e+00 1.331980883665739000e+16 7.170791402958637262e-01
2.255656711788427415e+00 1.440902311821358200e+16 7.078706116112615243e-01
2.315537686956909091e+00 1.558730682754425000e+16 6.987254741641357736e-01
2.377008323871519835e+00 1.686194352959926600e+16 6.896438903707516888e-01
2.440110823322406919e+00 1.824081239569647600e+16 6.806259735567896652e-01
2.504888506405158921e+00 1.973243690864756000e+16 6.716717369278342176e-01
2.571385844261564024e+00 2.134603755069700000e+16 6.627809228214058823e-01
2.639648488609927401e+00 2.309158879996624000e+16 6.539515052821750496e-01
2.709723303085859847e+00 2.497988078772558000e+16 6.451902600591323811e-01
2.781658395415086638e+00 2.702258599762938000e+16 6.364910138281749674e-01
2.855503150440324323e+00 2.923233141921499600e+16 6.278561739282200183e-01
2.931308264024944599e+00 3.162277660168377600e+16 6.192859710142186724e-01
