#  R_hMpc M_hMsun sigma
2.770684566277585234e-02 6.972258717575123787e+09 5.447430129342322402e+00
2.844237998786123059e-02 7.542408324301264763e+09 5.418061967914878707e+00
2.919744056107905980e-02 8.159181354973303795e+09 5.388665916511733656e+00
2.997254574622710416e-02 8.826390394279190063e+09 5.359240160323677671e+00
3.076822766811981510e-02 9.548159797274030685e+09 5.329809216011593520e+00
3.158503257790239160e-02 1.032895118409557152e+10 5.300395619161612615e+00
3.242352122806294035e-02 1.117359101948508072e+10 5.271015728367575370e+00
3.328426925739981501e-02 1.208730044759619713e+10 5.241687650634523798e+00
3.416786758620896092e-02 1.307572756651620674e+10 5.212422320884932958e+00
3.507492282196223582e-02 1.414498234200454140e+10 5.183226563730868541e+00
3.600605767575524446e-02 1.530167437626788139e+10 5.154096376359635023e+00
3.696191138981056584e-02 1.655295376523966789e+10 5.125012159958501456e+00
3.794314017633011737e-02 1.790655529692376328e+10 5.096754934373548096e+00
3.895041766799754723e-02 1.937084626401396942e+10 5.067694458558065662e+00
3.998443538044016421e-02 2.095487818634360886e+10 5.038097187557023737e+00
4.104590318696800522e-02 2.266844276288778305e+10 4.995279576369414443e+00
4.213554980591561333e-02 2.452213239918540955e+10 4.970006382813223489e+00
4.325412330092134189e-02 2.652740568433172607e+10 4.943229299336874050e+00
4.440239159448773620e-02 2.869665822228786087e+10 4.915757734281077873e+00
4.558114299517521811e-02 3.104329925535076523e+10 4.887912423963526543e+00
4.679118673879122808e-02 3.358183455343214798e+10 4.859833748986294388e+00
4.803335354394651369e-02 3.632795608152725220e+10 4.831605485937114253e+00
4.930849618235954440e-02 3.929863899965212250e+10 4.803279073784048059e+00
5.061749006430092679e-02 4.251224659485585785e+10 4.774889530504074386e+00
5.196123383957955422e-02 4.598864379394475555e+10 4.746929547936132643e+00
5.334065001448347332e-02 4.974931995859888458e+10 4.718410892960282155e+00
5.475668558509806660e-02 5.381752172193701172e+10 4.690040335266444593e+00
5.621031268743749421e-02 5.821839668766245270e+10 4.661636334330420794e+00
5.770252926483518396e-02 6.297914888006565094e+10 4.633276187197031604e+00
5.923435975305101769e-02 6.812920690579616547e+10 4.604990676928677473e+00
6.080685578356667675e-02 7.370040586690028381e+10 4.576714029643978776e+00
6.242109690555114332e-02 7.972718414961790466e+10 4.548472472614202289e+00
6.407819132699220377e-02 8.624679630538961792e+10 4.520255198376031736e+00
6.577927667550276247e-02 9.329954333999908447e+10 4.492094920762769839e+00
6.752552077932447161e-02 1.009290218343842773e+11 4.464010553720180852e+00
6.931812246906456088e-02 1.091823934370580597e+11 4.435990920287689043e+00
7.115831240071632258e-02 1.181106763940060577e+11 4.408011535676989112e+00
7.304735390052852217e-02 1.277690609181565399e+11 4.380068078017838928e+00
7.498654383230353437e-02 1.382172503478787537e+11 4.352161353473007033e+00
7.697721348771940919e-02 1.495198302033806458e+11 4.324304657363261306e+00
7.902072950028780907e-02 1.617466674223338318e+11 4.296344149155244985e+00
8.111849478357431587e-02 1.749733422425964661e+11 4.268571230650612947e+00
8.327194949432614735e-02 1.892816154017243958e+11 4.240925307191443672e+00
8.548257202116768538e-02 2.047599335412608337e+11 4.213359570286649536e+00
8.775187999954303653e-02 2.215039759399661560e+11 4.185865840845562680e+00
9.008143135360253961e-02 2.396172459556220398e+11 4.158366768246622769e+00
9.247282536574792655e-02 2.592117108314057312e+11 4.130915709673621095e+00
9.492770377457070141e-02 2.804084938218016357e+11 4.103526705843759004e+00
9.744775190193802339e-02 3.033386229164335327e+11 4.076209686700394741e+00
1.000346998099988088e-01 3.281438407900479126e+11 4.048941792596409961e+00
1.026903234889049721e-01 3.549774809853618164e+11 4.021738517497862375e+00
1.054164460760636385e-01 3.840054157449075317e+11 3.994576883262271227e+00
1.082149391077561057e-01 4.154070813508867798e+11 3.967492509228152553e+00
1.110877238039842951e-01 4.493765873111926880e+11 3.940446064277173921e+00
1.140367723874256001e-01 4.861239162480231323e+11 3.913460923826070470e+00
1.170641094374020447e-01 5.258762219062070923e+11 3.886545676278006844e+00
1.201718132797936767e-01 5.688792333048905029e+11 3.859692624130343752e+00
1.233620174138497366e-01 6.153987737123443604e+11 3.832896238131648481e+00
1.266369119768772367e-01 6.657224038334411621e+11 3.806158665246736295e+00
1.299987452478132688e-01 7.201611993671829834e+11 3.779479594242754814e+00
1.334498251907120514e-01 7.790516739222401123e+11 3.752864467029686679e+00
1.369925210392072268e-01 8.427578591770219727e+11 3.726307974211696905e+00
1.406292649230371505e-01 9.116735551428001709e+11 3.699811044247109049e+00
1.443625535377489888e-01 9.862247644398740234e+11 3.673386072074296571e+00
1.481949498587292746e-01 1.066872325634295532e+12 3.647021448012050193e+00
1.521290849007362056e-01 1.154114761913103516e+12 3.620717225052695554e+00
1.561676595241424104e-01 1.248491362707177246e+12 3.594478931242626185e+00
1.603134462891286915e-01 1.350585517310787598e+12 3.568305794198001646e+00
1.645692913591002560e-01 1.461028321104590820e+12 3.542195735619088737e+00
1.689381164546332748e-01 1.580502476673971680e+12 3.516148328684371105e+00
1.734229208592934224e-01 1.709746513937519287e+12 3.490228650652587028e+00
1.780267834787019887e-01 1.849559355372339600e+12 3.464251805714873012e+00
1.827528649542649875e-01 2.000805254556205078e+12 3.438404200646846043e+00
1.876044098330150178e-01 2.164419138554128174e+12 3.412623281734303848e+00
1.925847487950555770e-01 2.341412387173329102e+12 3.386908577956166511e+00
1.976973009401385983e-01 2.532879084811146973e+12 3.361261992046179703e+00
2.029455761349425735e-01 2.740002783541624023e+12 3.335683452532027360e+00
2.083331774226643007e-01 2.964063819246867188e+12 3.310169101494933486e+00
2.138638034965787693e-01 3.206447226017885254e+12 3.284723970774263702e+00
2.195412512392638793e-01 3.468651297747753418e+12 3.259346981419016576e+00
2.253694183292340170e-01 3.752296849840636230e+12 3.234040132002900858e+00
2.313523059167730267e-01 4.059137238288021484e+12 3.208795565505516034e+00
2.374940213708010561e-01 4.391069198044995605e+12 3.183628785210322221e+00
2.437987810986640691e-01 4.750144567704162109e+12 3.158533064012435165e+00
2.502709134407793412e-01 5.138582972943207031e+12 3.133515069366456185e+00
2.569148616421251252e-01 5.558785547148910156e+12 3.108559732306868995e+00
2.637351869026157147e-01 6.013349774031784180e+12 3.083676008202556051e+00
2.707365715084535940e-01 6.505085543980867188e+12 3.058862824202574604e+00
2.779238220466099252e-01 7.037032523411159180e+12 3.034122016029319635e+00
2.853018727046409131e-01 7.612478944472454102e+12 3.009454334652058360e+00
2.928757886581027647e-01 8.234981931268032227e+12 2.984859139938958350e+00
3.006507695478943254e-01 8.908389488230046875e+12 2.960332873159188249e+00
3.086321530499114840e-01 9.636864286572615234e+12 2.935887318004851032e+00
3.168254185394652755e-01 1.042490939585873828e+13 2.911515618407269468e+00
3.252361908529806112e-01 1.127739611974090430e+13 2.887218031942694996e+00
3.338702441495558504e-01 1.219959410794200000e+13 2.863001962784673449e+00
3.427335058750348162e-01 1.319720393061375000e+13 2.838854369797042310e+00
3.518320608313150744e-01 1.427639231643157812e+13 2.814781251272019169e+00
3.611721553536821894e-01 1.544383027224980469e+13 2.790786473489377695e+00
3.707602015990406064e-01 1.670673431995429688e+13 2.766868334696915621e+00
3.806027819479850249e-01 1.807291110541830859e+13 2.743028138454045806e+00
3.907066535237320171e-01 1.955080565531167969e+13 2.719265785094901133e+00
4.010787528310175709e-01 2.114955358006337891e+13 2.695573311026484564e+00
4.117262005181426820e-01 2.287903754566996484e+13 2.671975981615744455e+00
4.226563062654361547e-01 2.474994836343048047e+13 2.648437655264338719e+00
4.338765738034941477e-01 2.677385107523488672e+13 2.624987903910362075e+00
4.453947060646367140e-01 2.896325644291160938e+13 2.601608506715434643e+00
4.572186104711202237e-01 3.133169828354623828e+13 2.578319799124993761e+00
4.693564043637382110e-01 3.389381712882035938e+13 2.555111729322521175e+00
4.818164205745334439e-01 3.666545072551023438e+13 2.531984216518158970e+00
4.946072131474487099e-01 3.966373193657477344e+13 2.508958125506808745e+00
5.077375632108462877e-01 4.290719464800936719e+13 2.485988284913037027e+00
5.212164850059218812e-01 4.641588833612779688e+13 2.463114481465222383e+00
5.350532320751585358e-01 5.021150200347200000e+13 2.440315835179693416e+00
5.492573036150629751e-01 5.431749824945834375e+13 2.417600379213920014e+00
5.638384509975487013e-01 5.875925830451940625e+13 2.394968907930932644e+00
5.788066844644441655e-01 6.356423892427087500e+13 2.372422514845885733e+00
5.941722799997180005e-01 6.876214211354388281e+13 2.349961641368834897e+00
6.099457863841416527e-01 7.438509872943368750e+13 2.327586716511727882e+00
6.261380324372346484e-01 8.046786709830779688e+13 2.305296911737463095e+00
6.427601344514581871e-01 8.704804787452367188e+13 2.283099824313290949e+00
6.598235038237686423e-01 9.416631646900851562e+13 2.260976966452462378e+00
6.773398548897623384e-01 1.018666744844562500e+14 2.238946763427837272e+00
6.953212129657961871e-01 1.101967217113917500e+14 2.217004975142527368e+00
7.137799226046008805e-01 1.192079503664455469e+14 2.195154205907528411e+00
7.327286560700566609e-01 1.289560633916740469e+14 2.173386625622991897e+00
7.521804220369524563e-01 1.395013187824962031e+14 2.151713586295165737e+00
7.721485745216900565e-01 1.509089020727046875e+14 2.130129756665017471e+00
7.926468220500785256e-01 1.632493292790761250e+14 2.108639224604156315e+00
8.136892370685074871e-01 1.765988827963823125e+14 2.087237106870472925e+00
8.352902656049501218e-01 1.910400829372820938e+14 2.065925917074025620e+00
8.574647371864458911e-01 2.066621980319297188e+14 2.044705263125135453e+00
8.802278750198621049e-01 2.235617962404778750e+14 2.023579257457595038e+00
9.035953064429171899e-01 2.418433424895005938e+14 2.002547037670508789e+00
9.275830736526556874e-01 2.616198442223110000e+14 1.981609632743599470e+00
9.522076447187277637e-01 2.830135499548744375e+14 1.960768474511342507e+00
9.774859248890434005e-01 3.061567049554484375e+14 1.940022539624884246e+00
1.003435268195548957e+00 3.311923687191753125e+14 1.919371851211960633e+00
1.030073489368110939e+00 3.582752992908631875e+14 1.898817694358402752e+00
1.057418876064678992e+00 3.875729099023961875e+14 1.878360352475595407e+00
1.085490201426111856e+00 4.192663038382158125e+14 1.858000518253852151e+00
1.114306736964309374e+00 4.535513939259248125e+14 1.837739045643848490e+00
1.143888265792482706e+00 4.906401135721317500e+14 1.817578289897631594e+00
1.174255096206641147e+00 5.307617268295520000e+14 1.797517677499733901e+00
1.205428075627636320e+00 5.741642455935712500e+14 1.777558844486131218e+00
1.237428604913326513e+00 6.211159626886656250e+14 1.757701863627080252e+00
1.270278653050675555e+00 6.719071103214435000e+14 1.737946683260536362e+00
1.304000772237893235e+00 7.268516541520678750e+14 1.718293542324889067e+00
1.338618113366964124e+00 7.862892340741143750e+14 1.698743567186132175e+00
1.374154441917177394e+00 8.505872636997676250e+14 1.679297729200521339e+00
1.410634154270595353e+00 9.201432015283835000e+14 1.659957495137494687e+00
1.448082294460649733e+00 9.953870078376263750e+14 1.640723584390356926e+00
1.486524571365349878e+00 1.076783802484443625e+15 1.621596677699190137e+00
1.525987376356934933e+00 1.164836740045130750e+15 1.602578232922027501e+00
1.566497801420061231e+00 1.260090120067129750e+15 1.583668134231553060e+00
1.608083657750984274e+00 1.363132751658639250e+15 1.564866716022990767e+00
1.650773494850478418e+00 1.474601593214194250e+15 1.546174320066287189e+00
1.694596620123628217e+00 1.595185689775257750e+15 1.527591657669872705e+00
1.739583118999940448e+00 1.725630432364624000e+15 1.509120417708008199e+00
1.785763875587566218e+00 1.866742165623649250e+15 1.490761068040624693e+00
1.833170593875848464e+00 2.019393172234541250e+15 1.472515308912156984e+00
1.881835819500733642e+00 2.184527064938888750e+15 1.454383776232764491e+00
1.931792962087975463e+00 2.363164619483153500e+15 1.436366709882813675e+00
1.983076318189497034e+00 2.556410084547596500e+15 1.418465050385674830e+00
2.035721094828650823e+00 2.765458007663464500e+15 1.400678288062698229e+00
2.089763433670512427e+00 2.991600619312762500e+15 1.383006563638149888e+00
2.145240435833843939e+00 3.236235820855602000e+15 1.365451635161917254e+00
2.202190187361743323e+00 3.500875825662485500e+15 1.348014003067729005e+00
2.260651785368440692e+00 3.787156506866578000e+15 1.330691210975391003e+00
2.320665364880234449e+00 4.096847509519336500e+15 1.313493896004063188e+00
2.382272126388979228e+00 4.431863189657758500e+15 1.296413787748204038e+00
2.445514364137010066e+00 4.794274447902963000e+15 1.279452516229165226e+00
2.510435495152970820e+00 5.186321530739795000e+15 1.262611410776078191e+00
2.577080089058460199e+00 5.610427878608524000e+15 1.245889749868709817e+00
2.645493898665927102e+00 6.069215106410449000e+15 1.229287897675586771e+00
2.715723891388881484e+00 6.565519209029839000e+15 1.212805910759424677e+00
2.787818281485931582e+00 7.102408092046377000e+15 1.196444893854208935e+00
2.861826563160823955e+00 7.683200536004517000e+15 1.180204967464818733e+00
2.937799544541161101e+00 8.311486711467131000e+15 1.164087027774052041e+00
3.015789382559181497e+00 8.991150371667703000e+15 1.148090867317554276e+00
3.095849618758516719e+00 9.726392859944862000e+15 1.132215848695632632e+00
3.178035216051488643e+00 1.052175908036106400e+16 1.116461938877730597e+00
3.262402596452226522e+00 1.138216559204330800e+16 1.100827803834953489e+00
3.349009679811492113e+00 1.231293100091104800e+16 1.085313795861314823e+00
3.437915923579762723e+00 1.331980883665740600e+16 1.069920635469849390e+00
3.529182363625941843e+00 1.440902311821359200e+16 1.054647085706705179e+00
3.622871656139682539e+00 1.558730682754426400e+16 1.039494241973497601e+00
3.719048120646062383e+00 1.686194352959927400e+16 1.024462071940518637e+00
3.817777784162199151e+00 1.824081239569649200e+16 1.009550262873514681e+00
3.919128426526098607e+00 1.973243690864756800e+16 9.947584837523059109e-01
4.023169626928810416e+00 2.134603755069702400e+16 9.800856548560791248e-01
4.129972811681907885e+00 2.309158879996618400e+16 9.655312956283478298e-01
4.239611303253060903e+00 2.497988078772559600e+16 9.510953061099164385e-01
4.352160370603307626e+00 2.702258599762940800e+16 9.367779224445429431e-01
4.467697280860683406e+00 2.923233141921502000e+16 9.225795566931833669e-01
4.586301352365600437e+00 3.162277660168378000e+16 9.085006079892434805e-01
